Loss;Optimizer;Epochs;Batch Size;MSE;MAE;RMSE;R2_Score
mse;adadelta;70;50;98.12210997419642;9.790975403589051;9.905660501662492;-2042.5566651302095
mse;adadelta;70;70;94.04494654395438;9.554157161455171;9.697677378834294;-1957.6429336084623
mse;adadelta;70;90;90.89467157152924;9.364693742286997;9.533869706028568;-1892.0332008113867
mse;adadelta;90;10;63.22061168262044;7.354974254677896;7.951139017940791;-1315.6747271496984
mse;adadelta;90;30;55.30066975159324;6.6118056646577354;7.436442008890626;-1150.728721352931
mse;adadelta;90;50;50.63461371074033;6.122017064889271;7.115800286035319;-1053.550318598816
mse;adadelta;90;70;47.16012057214656;5.735516707256537;6.867322664047944;-981.1882015062495
mse;adadelta;90;90;44.75809974667726;5.499322482728634;6.690149456228706;-931.1621098439298
mse;adamax;10;10;3.995826340154262;1.5632889152059748;1.9989563127177798;-82.21975090295614
mse;adamax;10;30;2.0958421262502305;1.1085995682567156;1.4477023610708903;-42.64940936640722
mse;adamax;10;50;1.4886969008706552;0.9337929657527378;1.2201216746171897;-30.004596975472126
mse;adamax;10;70;1.1800351826951043;0.8254699448176793;1.086294243147364;-23.57620166666696
mse;adamax;10;90;1.0310912028291064;0.7694609084096896;1.015426611247266;-20.47419476051479
mse;adamax;30;10;0.1605765818314979;0.31929316047097556;0.4007200791469001;-2.344275252049495
mse;adamax;30;30;0.12375979272223257;0.27753336108460724;0.3517951004807096;-1.577504186968262
mse;adamax;30;50;0.11275215290366608;0.2668919442624462;0.33578587359158824;-1.348251720582248
mse;adamax;30;70;0.10476629430899216;0.2593829780371011;0.32367621832472054;-1.181932890277591
mse;adamax;30;90;0.10075858678508566;0.2558167196779836;0.31742493094444496;-1.0984656938982496
mse;adamax;50;10;0.0799151289750144;0.2308697686227812;0.28269264046843245;-0.664365905957155
mse;adamax;50;30;0.10071095724539872;0.2615765166769223;0.31734989718825923;-1.0974737292604124
mse;adamax;50;50;0.09031305297060553;0.24459321080421922;0.30052130202467436;-0.8809200229680452
mse;adamax;50;70;0.09353229748290501;0.2495836782131066;0.3058305045002951;-0.9479661615144286
mse;adamax;50;90;0.09860495937427481;0.25723443414078284;0.3140142661954625;-1.0536128095613044
mse;adamax;70;10;0.08244384613972598;0.23215222845272152;0.2871303643638652;-0.7170306602875953
mse;adamax;70;30;0.07998924253679818;0.22435718289848908;0.28282369514734473;-0.6659094445459561
mse;adamax;70;50;0.08350397446077436;0.22842139977176174;0.28897054254849985;-0.739109601485878
mse;adamax;70;70;0.09188794374222259;0.2394355014878877;0.30313024220988344;-0.9137197511234674
mse;adamax;70;90;0.09323422859744986;0.2419893288125798;0.3053428050526979;-0.9417583796220499
mse;adamax;90;10;0.08730413422084213;0.23429760861558988;0.29547273007985375;-0.8182542693725379
mse;adamax;90;30;0.09307099718415889;0.24228678203764425;0.30507539590101146;-0.9383588130750493
mse;adamax;90;50;0.09654018424083483;0.24469418960363692;0.3107091634323565;-1.0106104221580372
mse;adamax;90;70;0.10260332390029335;0.25338458651588086;0.32031753604867363;-1.1368854224200589
mse;adamax;90;90;0.0988646791807118;0.24734564164868833;0.314427542019957;-1.059021907894496
mse;nadam;10;10;0.8059297156574258;0.682698430560884;0.89773588301762;-15.784831089459203
mse;nadam;10;30;0.5142186126060803;0.5340706785033349;0.717090379663596;-9.709460624129534
mse;nadam;10;50;0.4208152597868624;0.48073925329714406;0.6487027514870446;-7.764179950391307
mse;nadam;10;70;0.3540942949083632;0.43926154921654936;0.5950582281662553;-6.374604527306422
mse;nadam;10;90;0.3187150103768195;0.42095998906764853;0.5645485013502556;-5.637771893652426
mse;nadam;30;10;0.08671454456721983;0.23310845796753765;0.29447333422097804;-0.8059750810563826
mse;nadam;30;30;0.09068381532530755;0.24209236884603702;0.30113753556358186;-0.8886417676526011
mse;nadam;30;50;0.09133154681085834;0.24519171928872874;0.302211096438993;-0.9021318566331593
mse;nadam;30;70;0.09486426674970483;0.25066757863881645;0.3080004330349307;-0.9757066439972573
mse;nadam;30;90;0.09069043767219938;0.24576194477730062;0.30114853091489485;-0.8887796890765614
mse;nadam;50;10;0.11461445003742385;0.27764215443410034;0.33854755949116494;-1.387037165790717
mse;nadam;50;30;0.09114184552679919;0.24264074156884438;0.3018970777049675;-0.898181010860226
mse;nadam;50;50;0.09647626236936839;0.25138377831906694;0.31060628192193473;-1.009279142525779
mse;nadam;50;70;0.08253246451899625;0.2281019646780832;0.28728464024203637;-0.7188762859030493
mse;nadam;50;90;0.08805607279764;0.2360004825981296;0.2967424351144271;-0.8339146449065322
mse;nadam;70;10;0.08199142100121336;0.23049953136314347;0.28634144129205846;-0.7076081518690231
mse;nadam;70;30;0.09489514201020936;0.2459822554815384;0.308050551062986;-0.9763496728152092
mse;nadam;70;50;0.0948708381561653;0.2426047314754149;0.30801110070282417;-0.975843504501736
mse;nadam;70;70;0.10450673672554713;0.25683386692384474;0.32327501716889157;-1.1765271705088898
mse;nadam;70;90;0.09646296320452437;0.24242656149831765;0.31058487278765584;-1.0090021652271375
mse;nadam;90;10;0.10524742261104421;0.2524100111617524;0.32441859165443065;-1.191953189970492
mse;nadam;90;30;0.11394714146948391;0.26473591914793265;0.337560574518832;-1.3731393514034118
mse;nadam;90;50;0.11601107349323628;0.26466765968167055;0.34060398337840425;-1.4161241796406356
mse;nadam;90;70;0.11843945185393107;0.2637550780886696;0.344150333217812;-1.4666992109537698
mse;nadam;90;90;0.1295619323484676;0.27572048148330386;0.3599471243786615;-1.6983434260380985
binary_crossentropy;adam;10;10;53.81129320158559;7.163845176615683;7.335618119939559;-1119.7099695501297
binary_crossentropy;adam;10;30;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;10;50;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;10;70;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;10;90;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;30;10;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;30;30;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;30;50;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;30;70;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;30;90;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;50;10;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;50;30;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;50;50;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;50;70;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;50;90;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;70;10;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;70;30;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;70;50;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;70;70;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;70;90;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;90;10;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;90;30;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;90;50;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;90;70;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;adam;90;90;53.81128115670457;7.163844358775081;7.335617298953413;-1119.7097186953845
binary_crossentropy;sgd;10;10;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;10;30;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;10;50;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;10;70;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;10;90;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;30;10;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;30;30;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;30;50;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;30;70;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;30;90;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;50;10;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;50;30;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;50;50;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;50;70;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;50;90;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;70;10;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;70;30;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;70;50;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;70;70;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;70;90;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;90;10;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;90;30;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;90;50;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;90;70;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;sgd;90;90;85.68170022421971;9.239100940389699;9.2564410128418;-1783.464374226546
binary_crossentropy;rmsprop;10;10;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;10;30;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;10;50;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;10;70;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;10;90;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;30;10;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;30;30;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;30;50;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;30;70;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;30;90;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;50;10;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;50;30;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;50;50;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;50;70;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;50;90;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;70;10;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;70;30;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;70;50;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;70;70;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;70;90;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;90;10;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;90;30;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;90;50;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;90;70;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;rmsprop;90;90;55.96187929550273;7.302846814921113;7.480767293232876;-1164.4995133880727
binary_crossentropy;adagrad;10;10;130.04330667398835;11.395773273085302;11.40365321614036;-2707.3688495802458
binary_crossentropy;adagrad;10;30;126.79731163418302;11.247722986937076;11.260431236599379;-2639.7655866630685
binary_crossentropy;adagrad;10;50;125.723178125251;11.198399593645364;11.21263475393946;-2617.394964058286
binary_crossentropy;adagrad;10;70;124.69975144772339;11.150886147539987;11.166904291150855;-2596.080395826074
binary_crossentropy;adagrad;10;90;124.32210687270398;11.133621725846513;11.149982370959336;-2588.21531741985
binary_crossentropy;adagrad;30;10;118.01342180680432;10.837908726911358;10.863398262367275;-2456.8264243557182
binary_crossentropy;adagrad;30;30;116.47291791676045;10.768234935104847;10.792261946263187;-2424.742860386435
binary_crossentropy;adagrad;30;50;115.47365948647632;10.722485878147236;10.745867088628833;-2403.9316362298036
binary_crossentropy;adagrad;30;70;114.34346642078155;10.668945202227352;10.693150444129248;-2380.393479815394
binary_crossentropy;adagrad;30;90;113.75015368888029;10.641351655141838;10.665371708894176;-2368.036752181813
binary_crossentropy;adagrad;50;10;108.38508704810354;10.38459521538749;10.41081586851403;-2256.3002873268456
binary_crossentropy;adagrad;50;30;107.84887816346216;10.358334080110602;10.385031447398807;-2245.1328425949796
binary_crossentropy;adagrad;50;50;107.19417178629293;10.326357706079678;10.353461826186106;-2231.497489858279
binary_crossentropy;adagrad;50;70;107.06194173912752;10.319805384914892;10.347074066572034;-2228.7435784892064
binary_crossentropy;adagrad;50;90;106.94951197689237;10.31423733288739;10.341639714131041;-2226.402041092232
binary_crossentropy;adagrad;70;10;104.5047078477179;10.191388109322308;10.22275441589584;-2175.4849157427448
binary_crossentropy;adagrad;70;30;103.93907174821031;10.162693655831474;10.195051336222408;-2163.704600159529
binary_crossentropy;adagrad;70;50;103.39311434157014;10.134717504098303;10.168240474220214;-2152.334126190817
binary_crossentropy;adagrad;70;70;103.1669156218983;10.123151947158535;10.157111578687038;-2147.6231604222367
binary_crossentropy;adagrad;70;90;103.06586370104593;10.118027696212133;10.15213591817239;-2145.518585556935
binary_crossentropy;adagrad;90;10;101.47183975382119;10.036903036204325;10.073323173303892;-2112.3203770941846
binary_crossentropy;adagrad;90;30;100.56544800837789;9.990064213588125;10.028232546584562;-2093.4432566051655
binary_crossentropy;adagrad;90;50;100.19714480494224;9.971070003769025;10.009852386770858;-2085.7727278490306
binary_crossentropy;adagrad;90;70;99.88537504290669;9.954775829315185;9.994267108843284;-2079.279602340811
binary_crossentropy;adagrad;90;90;99.30179340096174;9.923919260011239;9.965028519826811;-2067.1255408927045
binary_crossentropy;adadelta;10;10;141.719692937633;11.90267585183858;11.904608054767406;-2950.549076544187
binary_crossentropy;adadelta;10;30;141.70196280755556;11.901932668163772;11.90386335638794;-2950.1798170011243
binary_crossentropy;adadelta;10;50;141.685892576572;11.9012587912118;11.903188336600072;-2949.845127626372
binary_crossentropy;adadelta;10;70;141.6659571071703;11.900422997979968;11.902350906739823;-2949.42993821209
binary_crossentropy;adadelta;10;90;141.6479545192105;11.89966804290733;11.901594620856924;-2949.0550042790082
binary_crossentropy;adadelta;30;10;141.41039946601387;11.889696906889151;11.89161046561877;-2944.107523915786
binary_crossentropy;adadelta;30;30;141.26063149561585;11.883398875401484;11.885311585970973;-2940.9883560319076
binary_crossentropy;adadelta;30;50;141.15217101255402;11.878834737242235;11.880747914696029;-2938.72948549679
binary_crossentropy;adadelta;30;70;141.0848376997286;11.875997744558036;11.877913861437479;-2937.327156905957
binary_crossentropy;adadelta;30;90;141.07658532692432;11.875648950489119;11.877566473269022;-2937.155287472536
binary_crossentropy;adadelta;50;10;140.71416827776812;11.860357115811773;11.862300294536812;-2929.6073477008094
binary_crossentropy;adadelta;50;30;140.58810913142693;11.85503175090498;11.856985668011365;-2926.981955638063
binary_crossentropy;adadelta;50;50;140.53898804148332;11.852954110869929;11.85491408832149;-2925.9589269773555
binary_crossentropy;adadelta;50;70;140.5105361415973;11.851750271331083;11.853714023106736;-2925.366368687863
binary_crossentropy;adadelta;50;90;140.4913853285471;11.850940002330015;11.852906197576488;-2924.9675210513647
binary_crossentropy;adadelta;70;10;139.98974032110482;11.829704791837639;11.831726007692403;-2914.51992673488
binary_crossentropy;adadelta;70;30;139.85321643713712;11.823918741561464;11.825955201891183;-2911.6765890497745
binary_crossentropy;adadelta;70;50;139.69733317116024;11.817308059428267;11.819362638110409;-2908.430059931586
binary_crossentropy;adadelta;70;70;139.33006879072875;11.801721740682313;11.803815857201803;-2900.7811663978755
binary_crossentropy;adadelta;70;90;138.93212604527162;11.78480592309567;11.786947274221244;-2892.493344723097
binary_crossentropy;adadelta;90;10;133.61278833580207;11.555545720180282;11.559099806464259;-2781.709261165134
binary_crossentropy;adadelta;90;30;131.3006478481644;11.454021345510775;11.458649477497966;-2733.5550775109923
binary_crossentropy;adadelta;90;50;130.41298097839436;11.414826823249966;11.419850304552787;-2715.067933801885
binary_crossentropy;adadelta;90;70;129.79997704479274;11.387671652259876;11.392979287473173;-2702.301104036483
binary_crossentropy;adadelta;90;90;129.3217860144848;11.366419020498894;11.371973707957858;-2692.341977928735
binary_crossentropy;adamax;10;10;124.83025038483164;11.16026697479239;11.172745874888216;-2598.7982539397053
binary_crossentropy;adamax;10;30;121.00565272262217;10.984518783829447;11.000256938936571;-2519.144625964268
binary_crossentropy;adamax;10;50;119.14478227842987;10.898883734700226;10.915346182253217;-2480.38889394655
binary_crossentropy;adamax;10;70;117.76507844973628;10.83528538394542;10.851961963153773;-2451.6542595631895
binary_crossentropy;adamax;10;90;116.66420642740532;10.783724362971832;10.801120609798101;-2428.7267628014356
binary_crossentropy;adamax;30;10;103.47431431511275;10.140333572026012;10.172232513814889;-2154.0252511287645
binary_crossentropy;adamax;30;30;97.17923261887589;9.813344004827291;9.857952760024562;-2022.9196709362163
binary_crossentropy;adamax;30;50;93.80643466080157;9.635213174195517;9.685372200426867;-1952.6755256648512
binary_crossentropy;adamax;30;70;92.6689623051662;9.575599681982379;9.626471955247478;-1928.9857658913272
binary_crossentropy;adamax;30;90;91.67271343910106;9.522441598850042;9.574586854747366;-1908.2372209312646
binary_crossentropy;adamax;50;10;73.04760500974854;8.438648661804848;8.546789163759016;-1520.338260344447
binary_crossentropy;adamax;50;30;71.97313480089754;8.375571417175994;8.483698179502706;-1497.9606254020398
binary_crossentropy;adamax;50;50;70.09697873204493;8.261265088522515;8.372393847164915;-1458.8865447454325
binary_crossentropy;adamax;50;70;69.7322484234442;8.240692424344369;8.350583717528027;-1451.2904274859075
binary_crossentropy;adamax;50;90;69.21758530309006;8.211307892199276;8.31971065020233;-1440.571709246226
binary_crossentropy;adamax;70;10;67.94155037514666;8.136812543195932;8.242666460263127;-1413.9961527011883
binary_crossentropy;adamax;70;30;67.94155037514666;8.136812543195932;8.242666460263127;-1413.9961527011883
binary_crossentropy;adamax;70;50;67.94155037514666;8.136812543195932;8.242666460263127;-1413.9961527011883
binary_crossentropy;adamax;70;70;67.94155037514666;8.136812543195932;8.242666460263127;-1413.9961527011883
binary_crossentropy;adamax;70;90;67.94155037514666;8.136812543195932;8.242666460263127;-1413.9961527011883
binary_crossentropy;adamax;90;10;67.94155037514666;8.136812543195932;8.242666460263127;-1413.9961527011883
binary_crossentropy;adamax;90;30;67.94155037514666;8.136812543195932;8.242666460263127;-1413.9961527011883
binary_crossentropy;adamax;90;50;67.94155037514666;8.136812543195932;8.242666460263127;-1413.9961527011883
binary_crossentropy;adamax;90;70;67.94155037514666;8.136812543195932;8.242666460263127;-1413.9961527011883
binary_crossentropy;adamax;90;90;67.94155037514666;8.136812543195932;8.242666460263127;-1413.9961527011883
binary_crossentropy;nadam;10;10;115.94800992068787;10.711734060505723;10.767915764932779;-2413.810775515489
binary_crossentropy;nadam;10;30;115.09511728341141;10.671327316528883;10.728239244322035;-2396.0478632217646
binary_crossentropy;nadam;10;50;114.53437155837547;10.644841299940687;10.702073236451685;-2384.369397846919
binary_crossentropy;nadam;10;70;113.9805351032268;10.619103978195158;10.676166685811289;-2372.8348295461683
binary_crossentropy;nadam;10;90;113.47253783978965;10.596195075449085;10.652348935318898;-2362.254938899321
binary_crossentropy;nadam;30;10;84.26435382349466;9.089580914009185;9.179561744631094;-1753.9457704708616
binary_crossentropy;nadam;30;30;80.93365340281198;8.88648234562809;8.996313322845753;-1684.5783766589266
binary_crossentropy;nadam;30;50;75.63358840055194;8.559440613721504;8.696757349756973;-1574.1956793867203
binary_crossentropy;nadam;30;70;74.99345428589378;8.51940075725317;8.659876112618111;-1560.8638183318476
binary_crossentropy;nadam;30;90;74.40164282829952;8.482454859902258;8.625638691036132;-1548.5383572407109
binary_crossentropy;nadam;50;10;56.98930717286877;7.266964057489318;7.549126252280377;-1185.8974132832552
binary_crossentropy;nadam;50;30;51.901843932628104;6.876099541089972;7.204293437432161;-1079.9425024488596
binary_crossentropy;nadam;50;50;51.39547924092111;6.834722258014743;7.16906404218299;-1069.396612832375
binary_crossentropy;nadam;50;70;50.73856641599024;6.780629189054982;7.1231008989056335;-1055.7153071393968
binary_crossentropy;nadam;50;90;44.53857474101625;6.2387575349191415;6.673722704833955;-926.590135305273
binary_crossentropy;nadam;70;10;44.53854283980361;6.238754660110084;6.673720314772234;-926.5894709092901
binary_crossentropy;nadam;70;30;44.53854283980361;6.238754660110084;6.673720314772234;-926.5894709092901
binary_crossentropy;nadam;70;50;44.53854283980361;6.238754660110084;6.673720314772234;-926.5894709092901
binary_crossentropy;nadam;70;70;44.53854283980361;6.238754660110084;6.673720314772234;-926.5894709092901
binary_crossentropy;nadam;70;90;44.53854283980361;6.238754660110084;6.673720314772234;-926.5894709092901
binary_crossentropy;nadam;90;10;44.53854283980361;6.238754660110084;6.673720314772234;-926.5894709092901
binary_crossentropy;nadam;90;30;44.53854283980361;6.238754660110084;6.673720314772234;-926.5894709092901
binary_crossentropy;nadam;90;50;44.53854283980361;6.238754660110084;6.673720314772234;-926.5894709092901
binary_crossentropy;nadam;90;70;44.53854283980361;6.238754660110084;6.673720314772234;-926.5894709092901
binary_crossentropy;nadam;90;90;44.53854283980361;6.238754660110084;6.673720314772234;-926.5894709092901
categorical_crossentropy;adam;10;10;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;10;30;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;10;50;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;10;70;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;10;90;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;30;10;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;30;30;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;30;50;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;30;70;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;30;90;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;50;10;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;50;30;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;50;50;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;50;70;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;50;90;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;70;10;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;70;30;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;70;50;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;70;70;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;70;90;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;90;10;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;90;30;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;90;50;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;90;70;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;adam;90;90;141.90911017482253;11.91006573582491;11.912561025019873;-2954.494006567104
categorical_crossentropy;sgd;10;10;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;10;30;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;10;50;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;10;70;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;10;90;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;30;10;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;30;30;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;30;50;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;30;70;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;30;90;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;50;10;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;50;30;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;50;50;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;50;70;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;50;90;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;70;10;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;70;30;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;70;50;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;70;70;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
categorical_crossentropy;sgd;70;90;141.99357126406554;11.914054744385803;11.916105540992222;-2956.253049680956
