high|T-3|,low|T-3|,close|T-3|,high|T-2|,low|T-2|,close|T-2|,high|T-1|,low|T-1|,close|T-1|,high,low,close
97547.9816,87889.76560000001,96582.16,94891.924,85496.684,93952.4,96939.5071,87341.53610000001,95979.71,98845.4781,89058.7971,97866.81
94891.924,85496.684,93952.4,96939.5071,87341.53610000001,95979.71,98845.4781,89058.7971,97866.81,101758.91399999999,91683.774,100751.4
96939.5071,87341.53610000001,95979.71,98845.4781,89058.7971,97866.81,101758.91399999999,91683.774,100751.4,101934.3611,91841.85010000001,100925.11
98845.4781,89058.7971,97866.81,101758.91399999999,91683.774,100751.4,101934.3611,91841.85010000001,100925.11,104550.3116,94198.79560000001,103515.16
101758.91399999999,91683.774,100751.4,101934.3611,91841.85010000001,100925.11,104550.3116,94198.79560000001,103515.16,106117.6296,95610.9336,105066.96
101934.3611,91841.85010000001,100925.11,104550.3116,94198.79560000001,103515.16,106117.6296,95610.9336,105066.96,105856.9183,95376.0353,104808.83
104550.3116,94198.79560000001,103515.16,106117.6296,95610.9336,105066.96,105856.9183,95376.0353,104808.83,103532.08009999999,93281.3791,102507.01
106117.6296,95610.9336,105066.96,105856.9183,95376.0353,104808.83,103532.08009999999,93281.3791,102507.01,105770.23,95297.93000000001,104723.0
105856.9183,95376.0353,104808.83,103532.08009999999,93281.3791,102507.01,105770.23,95297.93000000001,104723.0,107494.21919999999,96851.22720000001,106429.92
103532.08009999999,93281.3791,102507.01,105770.23,95297.93000000001,104723.0,107494.21919999999,96851.22720000001,106429.92,108321.11630000001,97596.25330000001,107248.63
105770.23,95297.93000000001,104723.0,107494.21919999999,96851.22720000001,106429.92,108321.11630000001,97596.25330000001,107248.63,107180.2809,96568.3719,106119.09
107494.21919999999,96851.22720000001,106429.92,108321.11630000001,97596.25330000001,107248.63,107180.2809,96568.3719,106119.09,107736.599,97069.609,106669.9
108321.11630000001,97596.25330000001,107248.63,107180.2809,96568.3719,106119.09,107736.599,97069.609,106669.9,107102.9048,96498.6568,106042.48
107180.2809,96568.3719,106119.09,107736.599,97069.609,106669.9,107102.9048,96498.6568,106042.48,108452.7092,97714.8172,107378.92
107736.599,97069.609,106669.9,107102.9048,96498.6568,106042.48,108452.7092,97714.8172,107378.92,110884.163,99905.53300000001,109786.3
107102.9048,96498.6568,106042.48,108452.7092,97714.8172,107378.92,110884.163,99905.53300000001,109786.3,111233.8553,100220.6023,110132.53
108452.7092,97714.8172,107378.92,110884.163,99905.53300000001,109786.3,111233.8553,100220.6023,110132.53,111329.3609,100306.6519,110227.09
110884.163,99905.53300000001,109786.3,111233.8553,100220.6023,110132.53,111329.3609,100306.6519,110227.09,111681.2247,100623.6777,110575.47
111233.8553,100220.6023,110132.53,111329.3609,100306.6519,110227.09,111681.2247,100623.6777,110575.47,109982.2532,99092.92120000001,108893.32
111329.3609,100306.6519,110227.09,111681.2247,100623.6777,110575.47,109982.2532,99092.92120000001,108893.32,112513.9091,101373.91810000001,111399.91
111681.2247,100623.6777,110575.47,109982.2532,99092.92120000001,108893.32,112513.9091,101373.91810000001,111399.91,112997.3153,101809.4623,111878.53
109982.2532,99092.92120000001,108893.32,112513.9091,101373.91810000001,111399.91,112997.3153,101809.4623,111878.53,113414.5059,102185.3469,112291.59
112513.9091,101373.91810000001,111399.91,112997.3153,101809.4623,111878.53,113414.5059,102185.3469,112291.59,114887.7222,103512.7002,113750.22
112997.3153,101809.4623,111878.53,113414.5059,102185.3469,112291.59,114887.7222,103512.7002,113750.22,114725.6677,103366.6907,113589.77
113414.5059,102185.3469,112291.59,114887.7222,103512.7002,113750.22,114725.6677,103366.6907,113589.77,114930.9906,103551.68460000001,113793.06
114887.7222,103512.7002,113750.22,114725.6677,103366.6907,113589.77,114930.9906,103551.68460000001,113793.06,114131.1716,102831.0556,113001.16
114725.6677,103366.6907,113589.77,114930.9906,103551.68460000001,113793.06,114131.1716,102831.0556,113001.16,116279.91630000001,104767.05330000001,115128.63
114930.9906,103551.68460000001,113793.06,114131.1716,102831.0556,113001.16,116279.91630000001,104767.05330000001,115128.63,116279.28,104766.48000000001,115128.0
114131.1716,102831.0556,113001.16,116279.91630000001,104767.05330000001,115128.63,116279.28,104766.48000000001,115128.0,115757.2312,104296.1192,114611.12
116279.91630000001,104767.05330000001,115128.63,116279.28,104766.48000000001,115128.0,115757.2312,104296.1192,114611.12,117310.11630000001,105695.25330000001,116148.63
116279.28,104766.48000000001,115128.0,115757.2312,104296.1192,114611.12,117310.11630000001,105695.25330000001,116148.63,119035.9235,107250.1885,117857.35
115757.2312,104296.1192,114611.12,117310.11630000001,105695.25330000001,116148.63,119035.9235,107250.1885,117857.35,119584.5757,107744.51870000002,118400.57
117310.11630000001,105695.25330000001,116148.63,119035.9235,107250.1885,117857.35,119584.5757,107744.51870000002,118400.57,119203.90669999999,107401.53970000001,118023.67
119035.9235,107250.1885,117857.35,119584.5757,107744.51870000002,118400.57,119203.90669999999,107401.53970000001,118023.67,116980.7957,105398.5387,115822.57
119584.5757,107744.51870000002,118400.57,119203.90669999999,107401.53970000001,118023.67,116980.7957,105398.5387,115822.57,117802.54179999999,106138.9238,116636.18
119203.90669999999,107401.53970000001,118023.67,116980.7957,105398.5387,115822.57,117802.54179999999,106138.9238,116636.18,118984.9185,107204.2335,117806.85
116980.7957,105398.5387,115822.57,117802.54179999999,106138.9238,116636.18,118984.9185,107204.2335,117806.85,120314.937,108402.567,119123.7
117802.54179999999,106138.9238,116636.18,118984.9185,107204.2335,117806.85,120314.937,108402.567,119123.7,120603.24149999999,108662.3265,119409.15
118984.9185,107204.2335,117806.85,120314.937,108402.567,119123.7,120603.24149999999,108662.3265,119409.15,120207.4124,108305.68840000001,119017.24
120314.937,108402.567,119123.7,120603.24149999999,108662.3265,119409.15,120207.4124,108305.68840000001,119017.24,120043.2571,108157.78610000001,118854.71
120603.24149999999,108662.3265,119409.15,120207.4124,108305.68840000001,119017.24,120043.2571,108157.78610000001,118854.71,120569.97210000001,108632.35110000001,119376.21
120207.4124,108305.68840000001,119017.24,120043.2571,108157.78610000001,118854.71,120569.97210000001,108632.35110000001,119376.21,120291.0808,108381.07280000001,119100.08
120043.2571,108157.78610000001,118854.71,120569.97210000001,108632.35110000001,119376.21,120291.0808,108381.07280000001,119100.08,123609.7792,111371.1872,122385.92
120569.97210000001,108632.35110000001,119376.21,120291.0808,108381.07280000001,119100.08,123609.7792,111371.1872,122385.92,126327.39630000001,113819.7333,125076.63
120291.0808,108381.07280000001,119100.08,123609.7792,111371.1872,122385.92,126327.39630000001,113819.7333,125076.63,124487.68130000001,112162.1683,123255.13
123609.7792,111371.1872,122385.92,126327.39630000001,113819.7333,125076.63,124487.68130000001,112162.1683,123255.13,125237.98,112838.18000000001,123998.0
126327.39630000001,113819.7333,125076.63,124487.68130000001,112162.1683,123255.13,125237.98,112838.18000000001,123998.0,123152.4108,110959.10280000001,121933.08
124487.68130000001,112162.1683,123255.13,125237.98,112838.18000000001,123998.0,123152.4108,110959.10280000001,121933.08,124715.3252,112367.27320000001,123480.52
125237.98,112838.18000000001,123998.0,123152.4108,110959.10280000001,121933.08,124715.3252,112367.27320000001,123480.52,121552.288,109517.40800000001,120348.8
123152.4108,110959.10280000001,121933.08,124715.3252,112367.27320000001,123480.52,121552.288,109517.40800000001,120348.8,122454.0463,110329.8833,121241.63
124715.3252,112367.27320000001,123480.52,121552.288,109517.40800000001,120348.8,122454.0463,110329.8833,121241.63,121842.7539,109779.1149,120636.39
121552.288,109517.40800000001,120348.8,122454.0463,110329.8833,121241.63,121842.7539,109779.1149,120636.39,120842.864,108878.224,119646.4
122454.0463,110329.8833,121241.63,121842.7539,109779.1149,120636.39,120842.864,108878.224,119646.4,119512.27990000001,107679.3809,118328.99
121842.7539,109779.1149,120636.39,120842.864,108878.224,119646.4,119512.27990000001,107679.3809,118328.99,118554.29490000001,106816.24590000001,117380.49
120842.864,108878.224,119646.4,119512.27990000001,107679.3809,118328.99,118554.29490000001,106816.24590000001,117380.49,117628.7006,105982.29460000001,116464.06
119512.27990000001,107679.3809,118328.99,118554.29490000001,106816.24590000001,117380.49,117628.7006,105982.29460000001,116464.06,117041.123,105452.89300000001,115882.3
118554.29490000001,106816.24590000001,117380.49,117628.7006,105982.29460000001,116464.06,117041.123,105452.89300000001,115882.3,120072.0825,108183.7575,118883.25
117628.7006,105982.29460000001,116464.06,117041.123,105452.89300000001,115882.3,120072.0825,108183.7575,118883.25,116218.2255,104711.47050000001,115067.55
117041.123,105452.89300000001,115882.3,120072.0825,108183.7575,118883.25,116218.2255,104711.47050000001,115067.55,118692.74570000001,106940.98870000002,117517.57
120072.0825,108183.7575,118883.25,116218.2255,104711.47050000001,115067.55,118692.74570000001,106940.98870000002,117517.57,119416.1481,107592.7671,118233.81
116218.2255,104711.47050000001,115067.55,118692.74570000001,106940.98870000002,117517.57,119416.1481,107592.7671,118233.81,120921.9672,108949.4952,119724.72
118692.74570000001,106940.98870000002,117517.57,119416.1481,107592.7671,118233.81,120921.9672,108949.4952,119724.72,120453.42820000001,108527.34620000001,119260.82
119416.1481,107592.7671,118233.81,120921.9672,108949.4952,119724.72,120453.42820000001,108527.34620000001,119260.82,121442.6626,109418.6366,120240.26
120921.9672,108949.4952,119724.72,120453.42820000001,108527.34620000001,119260.82,121442.6626,109418.6366,120240.26,120893.3236,108923.6876,119696.36
120453.42820000001,108527.34620000001,119260.82,121442.6626,109418.6366,120240.26,120893.3236,108923.6876,119696.36,120666.33619999999,108719.1742,119471.62
121442.6626,109418.6366,120240.26,120893.3236,108923.6876,119696.36,120666.33619999999,108719.1742,119471.62,119619.6833,107776.15030000001,118435.33
120893.3236,108923.6876,119696.36,120666.33619999999,108719.1742,119471.62,119619.6833,107776.15030000001,118435.33,120492.82830000001,108562.8453,119299.83
120666.33619999999,108719.1742,119471.62,119619.6833,107776.15030000001,118435.33,120492.82830000001,108562.8453,119299.83,120623.00720000001,108680.1352,119428.72
119619.6833,107776.15030000001,118435.33,120492.82830000001,108562.8453,119299.83,120623.00720000001,108680.1352,119428.72,121559.3479,109523.7689,120355.79
120492.82830000001,108562.8453,119299.83,120623.00720000001,108680.1352,119428.72,121559.3479,109523.7689,120355.79,120390.9597,108471.06270000001,119198.97
120623.00720000001,108680.1352,119428.72,121559.3479,109523.7689,120355.79,120390.9597,108471.06270000001,119198.97,119614.8353,107771.7823,118430.53
121559.3479,109523.7689,120355.79,120390.9597,108471.06270000001,119198.97,119614.8353,107771.7823,118430.53,113794.377,102527.607,112667.7
120390.9597,108471.06270000001,119198.97,119614.8353,107771.7823,118430.53,113794.377,102527.607,112667.7,116379.73460000001,104856.98860000001,115227.46
119614.8353,107771.7823,118430.53,113794.377,102527.607,112667.7,116379.73460000001,104856.98860000001,115227.46,116824.4578,105257.6798,115667.78
113794.377,102527.607,112667.7,116379.73460000001,104856.98860000001,115227.46,116824.4578,105257.6798,115667.78,113481.9234,102246.0894,112358.34
116379.73460000001,104856.98860000001,115227.46,116824.4578,105257.6798,115667.78,113481.9234,102246.0894,112358.34,111135.5217,100132.0047,110035.17
116824.4578,105257.6798,115667.78,113481.9234,102246.0894,112358.34,111135.5217,100132.0047,110035.17,111438.1783,100404.6953,110334.83
113481.9234,102246.0894,112358.34,111135.5217,100132.0047,110035.17,111438.1783,100404.6953,110334.83,112655.198,101501.21800000001,111539.8
111135.5217,100132.0047,110035.17,111438.1783,100404.6953,110334.83,112655.198,101501.21800000001,111539.8,112295.7895,101177.3945,111183.95
111438.1783,100404.6953,110334.83,112655.198,101501.21800000001,111539.8,112295.7895,101177.3945,111183.95,113817.0717,102548.05470000001,112690.17
112655.198,101501.21800000001,111539.8,112295.7895,101177.3945,111183.95,113817.0717,102548.05470000001,112690.17,116354.2523,104834.0293,115202.23
112295.7895,101177.3945,111183.95,113817.0717,102548.05470000001,112690.17,116354.2523,104834.0293,115202.23,111717.6958,100656.5378,110611.58
113817.0717,102548.05470000001,112690.17,116354.2523,104834.0293,115202.23,111717.6958,100656.5378,110611.58,112443.9262,101310.8642,111330.62
116354.2523,104834.0293,115202.23,111717.6958,100656.5378,110611.58,112443.9262,101310.8642,111330.62,113904.2549,102626.60590000001,112776.49
111717.6958,100656.5378,110611.58,112443.9262,101310.8642,111330.62,113904.2549,102626.60590000001,112776.49,116133.5976,104635.2216,114983.76
112443.9262,101310.8642,111330.62,113904.2549,102626.60590000001,112776.49,116133.5976,104635.2216,114983.76,115302.004,103885.96399999999,114160.4
113904.2549,102626.60590000001,112776.49,116133.5976,104635.2216,114983.76,115302.004,103885.96399999999,114160.4,115999.24740000001,104514.17340000001,114850.74
116133.5976,104635.2216,114983.76,115302.004,103885.96399999999,114160.4,115999.24740000001,104514.17340000001,114850.74,115158.9678,103757.0898,114018.78
115302.004,103885.96399999999,114160.4,115999.24740000001,104514.17340000001,114850.74,115158.9678,103757.0898,114018.78,117714.9344,106059.99040000001,116549.44
115999.24740000001,104514.17340000001,114850.74,115158.9678,103757.0898,114018.78,117714.9344,106059.99040000001,116549.44,115983.7843,104500.2413,114835.43
115158.9678,103757.0898,114018.78,117714.9344,106059.99040000001,116549.44,115983.7843,104500.2413,114835.43,117383.7958,105761.63780000001,116221.58
117714.9344,106059.99040000001,116549.44,115983.7843,104500.2413,114835.43,117383.7958,105761.63780000001,116221.58,116128.6486,104630.7626,114978.86
115983.7843,104500.2413,114835.43,117383.7958,105761.63780000001,116221.58,116128.6486,104630.7626,114978.86,114394.418,103068.23800000001,113261.8
117383.7958,105761.63780000001,116221.58,116128.6486,104630.7626,114978.86,114394.418,103068.23800000001,113261.8,113184.8319,101978.41290000001,112064.19
116128.6486,104630.7626,114978.86,114394.418,103068.23800000001,113261.8,113184.8319,101978.41290000001,112064.19,114887.39899999999,103512.409,113749.9
114394.418,103068.23800000001,113261.8,113184.8319,101978.41290000001,112064.19,114887.39899999999,103512.409,113749.9,115928.4262,104450.3642,114780.62
113184.8319,101978.41290000001,112064.19,114887.39899999999,103512.409,113749.9,115928.4262,104450.3642,114780.62,116572.9072,105031.0352,115418.72
114887.39899999999,103512.409,113749.9,115928.4262,104450.3642,114780.62,116572.9072,105031.0352,115418.72,118018.1667,106333.1997,116849.67
115928.4262,104450.3642,114780.62,116572.9072,105031.0352,115418.72,118018.1667,106333.1997,116849.67,117800.0572,106136.6852,116633.72
116572.9072,105031.0352,115418.72,118018.1667,106333.1997,116849.67,117800.0572,106136.6852,116633.72,116405.8431,104880.5121,115253.31
118018.1667,106333.1997,116849.67,117800.0572,106136.6852,116633.72,116405.8431,104880.5121,115253.31,118693.6244,106941.7804,117518.44
117800.0572,106136.6852,116633.72,116405.8431,104880.5121,115253.31,118693.6244,106941.7804,117518.44,118673.8587,106923.9717,117498.87
116405.8431,104880.5121,115253.31,118693.6244,106941.7804,117518.44,118673.8587,106923.9717,117498.87,118799.8158,107037.4578,117623.58
118693.6244,106941.7804,117518.44,118673.8587,106923.9717,117498.87,118799.8158,107037.4578,117623.58,119496.3623,107665.0393,118313.23
118673.8587,106923.9717,117498.87,118799.8158,107037.4578,117623.58,119496.3623,107665.0393,118313.23,118846.599,107079.609,117669.9
118799.8158,107037.4578,117623.58,119496.3623,107665.0393,118313.23,118846.599,107079.609,117669.9,119999.85740000001,108118.68340000001,118811.74
119496.3623,107665.0393,118313.23,118846.599,107079.609,117669.9,119999.85740000001,108118.68340000001,118811.74,120489.97,108560.27,119297.0
118846.599,107079.609,117669.9,119999.85740000001,108118.68340000001,118811.74,120489.97,108560.27,119297.0,121497.6268,109468.15879999999,120294.68
119999.85740000001,108118.68340000001,118811.74,120489.97,108560.27,119297.0,121497.6268,109468.15879999999,120294.68,121907.6767,109837.6097,120700.67
120489.97,108560.27,119297.0,121497.6268,109468.15879999999,120294.68,121907.6767,109837.6097,120700.67,122325.06929999999,110213.67629999999,121113.93
121497.6268,109468.15879999999,120294.68,121907.6767,109837.6097,120700.67,122325.06929999999,110213.67629999999,121113.93,122143.11779999999,110049.7398,120933.78
121907.6767,109837.6097,120700.67,122325.06929999999,110213.67629999999,121113.93,122143.11779999999,110049.7398,120933.78,121262.60990000001,109256.4109,120061.99
122325.06929999999,110213.67629999999,121113.93,122143.11779999999,110049.7398,120933.78,121262.60990000001,109256.4109,120061.99,120565.1948,108628.0468,119371.48
122143.11779999999,110049.7398,120933.78,121262.60990000001,109256.4109,120061.99,120565.1948,108628.0468,119371.48,121735.3606,109682.3546,120530.06
121262.60990000001,109256.4109,120061.99,120565.1948,108628.0468,119371.48,121735.3606,109682.3546,120530.06,121800.5561,109741.0951,120594.61
120565.1948,108628.0468,119371.48,121735.3606,109682.3546,120530.06,121800.5561,109741.0951,120594.61,120582.2537,108643.4167,119388.37
121735.3606,109682.3546,120530.06,121800.5561,109741.0951,120594.61,120582.2537,108643.4167,119388.37,122263.04520000001,110157.79320000001,121052.52
121800.5561,109741.0951,120594.61,120582.2537,108643.4167,119388.37,122263.04520000001,110157.79320000001,121052.52,121266.4075,109259.8325,120065.75
120582.2537,108643.4167,119388.37,122263.04520000001,110157.79320000001,121052.52,121266.4075,109259.8325,120065.75,120082.7784,108193.3944,118893.84
122263.04520000001,110157.79320000001,121052.52,121266.4075,109259.8325,120065.75,120082.7784,108193.3944,118893.84,120401.5748,108480.6268,119209.48
121266.4075,109259.8325,120065.75,120082.7784,108193.3944,118893.84,120401.5748,108480.6268,119209.48,118889.12,107117.92,117712.0
120082.7784,108193.3944,118893.84,120401.5748,108480.6268,119209.48,118889.12,107117.92,117712.0,120760.0844,108803.6404,119564.44
120401.5748,108480.6268,119209.48,118889.12,107117.92,117712.0,120760.0844,108803.6404,119564.44,121119.8161,109127.75510000001,119920.61
118889.12,107117.92,117712.0,120760.0844,108803.6404,119564.44,121119.8161,109127.75510000001,119920.61,123258.4911,111054.6801,122038.11
120760.0844,108803.6404,119564.44,121119.8161,109127.75510000001,119920.61,123258.4911,111054.6801,122038.11,123128.1203,110937.2173,121909.03
121119.8161,109127.75510000001,119920.61,123258.4911,111054.6801,122038.11,123128.1203,110937.2173,121909.03,124193.6501,111897.2491,122964.01
123258.4911,111054.6801,122038.11,123128.1203,110937.2173,121909.03,124193.6501,111897.2491,122964.01,120907.1303,108936.12730000001,119710.03
123128.1203,110937.2173,121909.03,124193.6501,111897.2491,122964.01,120907.1303,108936.12730000001,119710.03,121912.9691,109842.3781,120705.91
124193.6501,111897.2491,122964.01,120907.1303,108936.12730000001,119710.03,121912.9691,109842.3781,120705.91,123099.6282,110911.54620000001,121880.82
120907.1303,108936.12730000001,119710.03,121912.9691,109842.3781,120705.91,123099.6282,110911.54620000001,121880.82,124167.2487,111873.4617,122937.87
121912.9691,109842.3781,120705.91,123099.6282,110911.54620000001,121880.82,124167.2487,111873.4617,122937.87,124209.7596,111911.7636,122979.96
123099.6282,110911.54620000001,121880.82,124167.2487,111873.4617,122937.87,124209.7596,111911.7636,122979.96,123862.663,111599.03300000001,122636.3
124167.2487,111873.4617,122937.87,124209.7596,111911.7636,122979.96,123862.663,111599.03300000001,122636.3,123927.79789999999,111657.71889999999,122700.79
124209.7596,111911.7636,122979.96,123862.663,111599.03300000001,122636.3,123927.79789999999,111657.71889999999,122700.79,123818.3947,111559.1477,122592.47
123862.663,111599.03300000001,122636.3,123927.79789999999,111657.71889999999,122700.79,123818.3947,111559.1477,122592.47,125271.9362,112868.7742,124031.62
123927.79789999999,111657.71889999999,122700.79,123818.3947,111559.1477,122592.47,125271.9362,112868.7742,124031.62,124217.5871,111918.81610000001,122987.71
123818.3947,111559.1477,122592.47,125271.9362,112868.7742,124031.62,124217.5871,111918.81610000001,122987.71,125229.0617,112830.1447,123989.17
125271.9362,112868.7742,124031.62,124217.5871,111918.81610000001,122987.71,125229.0617,112830.1447,123989.17,125610.2357,113173.57870000001,124366.57
124217.5871,111918.81610000001,122987.71,125229.0617,112830.1447,123989.17,125610.2357,113173.57870000001,124366.57,126816.9837,114260.8467,125561.37
125229.0617,112830.1447,123989.17,125610.2357,113173.57870000001,124366.57,126816.9837,114260.8467,125561.37,127477.8873,114856.3143,126215.73
125610.2357,113173.57870000001,124366.57,126816.9837,114260.8467,125561.37,127477.8873,114856.3143,126215.73,129549.72050000001,116723.01550000001,128267.05
126816.9837,114260.8467,125561.37,127477.8873,114856.3143,126215.73,129549.72050000001,116723.01550000001,128267.05,130897.4544,117937.3104,129601.44
127477.8873,114856.3143,126215.73,129549.72050000001,116723.01550000001,128267.05,130897.4544,117937.3104,129601.44,131427.0378,118414.4598,130125.78
129549.72050000001,116723.01550000001,128267.05,130897.4544,117937.3104,129601.44,131427.0378,118414.4598,130125.78,132084.0327,119006.4057,130776.27
130897.4544,117937.3104,129601.44,131427.0378,118414.4598,130125.78,132084.0327,119006.4057,130776.27,131084.9811,118106.27010000001,129787.11
131427.0378,118414.4598,130125.78,132084.0327,119006.4057,130776.27,131084.9811,118106.27010000001,129787.11,131205.86800000002,118215.18800000001,129906.8
132084.0327,119006.4057,130776.27,131084.9811,118106.27010000001,129787.11,131205.86800000002,118215.18800000001,129906.8,131376.9317,118369.3147,130076.17
131084.9811,118106.27010000001,129787.11,131205.86800000002,118215.18800000001,129906.8,131376.9317,118369.3147,130076.17,130735.4403,117791.3373,129441.03
131205.86800000002,118215.18800000001,129906.8,131376.9317,118369.3147,130076.17,130735.4403,117791.3373,129441.03,131510.03960000002,118489.24360000002,130207.96
131376.9317,118369.3147,130076.17,130735.4403,117791.3373,129441.03,131510.03960000002,118489.24360000002,130207.96,131391.9908,118382.8828,130091.08
130735.4403,117791.3373,129441.03,131510.03960000002,118489.24360000002,130207.96,131391.9908,118382.8828,130091.08,130552.0849,117626.13590000001,129259.49
131510.03960000002,118489.24360000002,130207.96,131391.9908,118382.8828,130091.08,130552.0849,117626.13590000001,129259.49,129337.7922,116532.0702,128057.22
131391.9908,118382.8828,130091.08,130552.0849,117626.13590000001,129259.49,129337.7922,116532.0702,128057.22,129689.4035,116848.86850000001,128405.35
130552.0849,117626.13590000001,129259.49,129337.7922,116532.0702,128057.22,129689.4035,116848.86850000001,128405.35,130557.60960000001,117631.11360000001,129264.96
129337.7922,116532.0702,128057.22,129689.4035,116848.86850000001,128405.35,130557.60960000001,117631.11360000001,129264.96,130055.1245,117178.3795,128767.45
129689.4035,116848.86850000001,128405.35,130557.60960000001,117631.11360000001,129264.96,130055.1245,117178.3795,128767.45,129712.2598,116869.4618,128427.98
130557.60960000001,117631.11360000001,129264.96,130055.1245,117178.3795,128767.45,129712.2598,116869.4618,128427.98,130808.3623,117857.0393,129513.23
130055.1245,117178.3795,128767.45,129712.2598,116869.4618,128427.98,130808.3623,117857.0393,129513.23,128528.1661,115802.6051,127255.61
129712.2598,116869.4618,128427.98,130808.3623,117857.0393,129513.23,128528.1661,115802.6051,127255.61,128703.4617,115960.5447,127429.17
130808.3623,117857.0393,129513.23,128528.1661,115802.6051,127255.61,128703.4617,115960.5447,127429.17,128600.7144,115867.9704,127327.44
128528.1661,115802.6051,127255.61,128703.4617,115960.5447,127429.17,128600.7144,115867.9704,127327.44,128069.6766,115389.51060000001,126801.66
128703.4617,115960.5447,127429.17,128600.7144,115867.9704,127327.44,128069.6766,115389.51060000001,126801.66,126922.85190000001,114356.2329,125666.19
128600.7144,115867.9704,127327.44,128069.6766,115389.51060000001,126801.66,126922.85190000001,114356.2329,125666.19,128897.86649999999,116135.7015,127621.65
128069.6766,115389.51060000001,126801.66,126922.85190000001,114356.2329,125666.19,128897.86649999999,116135.7015,127621.65,128189.25050000001,115497.2455,126920.05
126922.85190000001,114356.2329,125666.19,128897.86649999999,116135.7015,127621.65,128189.25050000001,115497.2455,126920.05,126345.8288,113836.3408,125094.88
128897.86649999999,116135.7015,127621.65,128189.25050000001,115497.2455,126920.05,126345.8288,113836.3408,125094.88,128288.8971,115587.0261,127018.71
128189.25050000001,115497.2455,126920.05,126345.8288,113836.3408,125094.88,128288.8971,115587.0261,127018.71,126682.04770000001,114139.27070000001,125427.77
126345.8288,113836.3408,125094.88,128288.8971,115587.0261,127018.71,126682.04770000001,114139.27070000001,125427.77,128869.7683,116110.38530000001,127593.83
128288.8971,115587.0261,127018.71,126682.04770000001,114139.27070000001,125427.77,128869.7683,116110.38530000001,127593.83,129449.4174,116632.64340000002,128167.74
126682.04770000001,114139.27070000001,125427.77,128869.7683,116110.38530000001,127593.83,129449.4174,116632.64340000002,128167.74,129690.5751,116849.9241,128406.51
128869.7683,116110.38530000001,127593.83,129449.4174,116632.64340000002,128167.74,129690.5751,116849.9241,128406.51,128742.5588,115995.77080000001,127467.88
129449.4174,116632.64340000002,128167.74,129690.5751,116849.9241,128406.51,128742.5588,115995.77080000001,127467.88,127219.8626,114623.8366,125960.26
129690.5751,116849.9241,128406.51,128742.5588,115995.77080000001,127467.88,127219.8626,114623.8366,125960.26,125638.5157,113199.05870000001,124394.57
128742.5588,115995.77080000001,127467.88,127219.8626,114623.8366,125960.26,125638.5157,113199.05870000001,124394.57,126655.3736,114115.23760000001,125401.36
127219.8626,114623.8366,125960.26,125638.5157,113199.05870000001,124394.57,126655.3736,114115.23760000001,125401.36,127188.5425,114595.61750000001,125929.25
125638.5157,113199.05870000001,124394.57,126655.3736,114115.23760000001,125401.36,127188.5425,114595.61750000001,125929.25,127408.1266,114793.4606,126146.66
126655.3736,114115.23760000001,125401.36,127188.5425,114595.61750000001,125929.25,127408.1266,114793.4606,126146.66,126303.3078,113798.0298,125052.78
127188.5425,114595.61750000001,125929.25,127408.1266,114793.4606,126146.66,126303.3078,113798.0298,125052.78,127263.8986,114663.5126,126003.86
127408.1266,114793.4606,126146.66,126303.3078,113798.0298,125052.78,127263.8986,114663.5126,126003.86,125858.1503,113396.9473,124612.03
126303.3078,113798.0298,125052.78,127263.8986,114663.5126,126003.86,125858.1503,113396.9473,124612.03,127548.44589999999,114919.8869,126285.59
127263.8986,114663.5126,126003.86,125858.1503,113396.9473,124612.03,127548.44589999999,114919.8869,126285.59,126932.0833,114364.5503,125675.33
125858.1503,113396.9473,124612.03,127548.44589999999,114919.8869,126285.59,126932.0833,114364.5503,125675.33,123018.79789999999,110838.71889999999,121800.79
127548.44589999999,114919.8869,126285.59,126932.0833,114364.5503,125675.33,123018.79789999999,110838.71889999999,121800.79,123740.8974,111489.32340000001,122515.74
126932.0833,114364.5503,125675.33,123018.79789999999,110838.71889999999,121800.79,123740.8974,111489.32340000001,122515.74,124812.3256,112454.66960000001,123576.56
123018.79789999999,110838.71889999999,121800.79,123740.8974,111489.32340000001,122515.74,124812.3256,112454.66960000001,123576.56,123019.22210000001,110839.10110000001,121801.21
123740.8974,111489.32340000001,122515.74,124812.3256,112454.66960000001,123576.56,123019.22210000001,110839.10110000001,121801.21,122849.2492,110685.9572,121632.92
124812.3256,112454.66960000001,123576.56,123019.22210000001,110839.10110000001,121801.21,122849.2492,110685.9572,121632.92,124038.4636,111757.42760000001,122810.36
123019.22210000001,110839.10110000001,121801.21,122849.2492,110685.9572,121632.92,124038.4636,111757.42760000001,122810.36,124249.57380000001,111947.6358,123019.38
122849.2492,110685.9572,121632.92,124038.4636,111757.42760000001,122810.36,124249.57380000001,111947.6358,123019.38,123424.4947,111204.2477,122202.47
124038.4636,111757.42760000001,122810.36,124249.57380000001,111947.6358,123019.38,123424.4947,111204.2477,122202.47,123276.9034,111071.2694,122056.34
124249.57380000001,111947.6358,123019.38,123424.4947,111204.2477,122202.47,123276.9034,111071.2694,122056.34,121907.9898,109837.8918,120700.98
123424.4947,111204.2477,122202.47,123276.9034,111071.2694,122056.34,121907.9898,109837.8918,120700.98,122405.6875,110286.3125,121193.75
123276.9034,111071.2694,122056.34,121907.9898,109837.8918,120700.98,122405.6875,110286.3125,121193.75,120371.8303,108453.8273,119180.03
