ADX_14;Fechamento_MTM_5;R%_21;R%_14;Mínimo_MTM_5;Máximo_MTM_11;Máximo_MTM_10;K%_8
0.4453716459263538;0.4903866544143569;-0.1339712918660249;-1.632022471910041;0.5058469170800832;0.5305297352647785;0.4586994107476765;2.0632911392404933
0.4375792359933172;0.130148791726767;-3.07177033492844;-2.8951965065502763;0.1303826908168265;0.5671994636745358;0.3953926627802516;3.298181818181789
0.4280020045275414;-0.0228690045825933;-1.0922619047619229;-1.031791907514438;-0.0176026896909812;0.372496873844192;0.5167776356982217;1.7594654788418924
0.4270112610667253;0.2559817030260352;-2.430769230769202;-1.9271708683473492;0.2113457440250751;0.6384761232858625;0.7833474636145263;1.0139405204460972
0.4200383310197327;0.3809104904332588;-1.6695156695156697;-3.559808612440136;0.2419390313640887;0.8955065705807508;0.8135964138223121;2.721461187214702
0.4106189345028159;0.4167729115192901;-3.055999999999983;-1.5665859564164026;0.4900794175459111;0.9441954043274218;0.3843588753554024;1.2362869198312108
0.4249697432357742;0.1607180496030288;-0.8441558441558381;-2.0632911392404933;-0.0765440788316059;0.0982835480360795;0.2963132303417743;2.397058823529439
0.4758594917567188;-0.0668631504860842;-1.2331460674156802;-1.2981818181817888;-0.4489476139754796;-0.040446316307772;-0.3576030080723631;-0.2567567567567892
0.5475020357129653;-0.6615718033534889;-0.0698689956332113;0.2383073496659238;-1.1160125837009405;-0.7327355753639562;-0.4439092139730273;-0.5404157043879698
0.636611288094093;-1.3084095768920752;2.0028901734104183;1.2462825278810397;-1.184834123222744;0.1564670100736601;-0.0184273567273021;-3.0115273775215456
0.7583726401577372;-0.3388643229280683;-1.4985994397759037;-0.3972602739726285;-0.2148990851438986;0.3308149279139314;0.398651259175998;0.57329842931937
0.8137753357557537;0.2463896463738686;-4.612440191387483;-0.4957805907172944;0.570558143220669;0.5549506515401681;0.4464638136254794;1.651090342679142
0.7968386243216532;0.6549930010828512;-1.876513317191213;-2.799019607843216;0.7215555889609091;0.5043549957458653;0.5272808625999061;1.2843137254902093
0.7769315696501942;0.7286891544556054;-2.0474683544303813;-0.2736486486486661;1.196146736812162;0.4518296909133984;0.3303569081397448;0.0904392764857792
0.7722740270301676;1.629445455756345;-4.429090909090831;-1.3071593533487147;0.9228173017141856;0.311955064450262;0.2004446545174441;1.771717171717175
0.7992470139023349;0.0764378217856607;-1.293986636971059;0.2939481268011567;-0.3498532022995342;-0.2538382087775432;-0.3828872143643918;1.3691275167785193
0.8447664596677379;-1.337380169337342;1.075278810408911;3.094240837696378;-1.3167456072000812;-1.305138381383647;-1.0230739558859645;0.3717421124828547
0.8315309317120393;-1.3775550366036078;4.442922374429339;4.23987538940814;-1.0113691233923017;-0.8354665638040493;-0.5013854070457909;0.1244444444444391
0.7674268074837676;-0.991739885305414;2.4936708860759342;4.362745098039232;-0.9308533993712368;-0.5154593833839104;-0.139505725915397;-1.477430555555571
0.7102127569621227;-1.367409349060723;4.299019607843251;3.899224806201546;-0.8650960582245765;-0.242810598903384;-0.8407934000351048;-4.5288135593220025
0.6716034369862205;-0.8867038321408236;3.601351351351454;2.3696969696969514;-0.6377686037895619;-0.7065121994031882;-1.0521436442827308;-1.4918759231905707
0.6374229787213916;0.2659598046081943;1.81293302540412;0.9832214765100586;0.203163675399451;-0.958561458132895;-1.112508295783996;-1.245980707395485
0.6041284863204447;0.2483194097092899;2.7925072046109074;0.3004115226337566;0.1578671964382298;-1.0147053686821108;-1.0717215618508966;-0.6985815602837063
0.5803351643348617;0.2842947099928243;1.9607329842932284;0.5244444444444455;0.1356214654209635;-1.0359393272939883;-0.9616056456120732;-0.2229729729729818
0.546880951947356;0.1629977410639123;3.2710280373831897;2.20312500000001;0.3666352999662631;-1.041957797652318;-1.0238043240882262;1.9130434782609165
0.5211396821638988;0.2621905310244089;3.447712418300659;4.491525423728797;0.1216253406841207;-1.0901943655819966;-0.6397205939134396;1.2099447513812396
0.5362353435896646;-0.2564125235413277;4.095607235142134;2.618906942392933;-0.4869583694863006;-0.7116781915827223;0.2161185463370561;-0.0175438596491061
0.5663801549205674;0.0451175710822926;1.977777777777758;2.2620578778135;0.0726107091941166;0.5686397817557065;0.3783759890377152;1.3184523809523805
0.5942294675978262;0.1351208139042018;0.5033557046979787;1.2884160756501215;-0.3434631352518923;0.243115413517222;0.2572967046569791;1.5060728744939271
0.619489348108593;-0.3838364184701355;0.8532235939643354;2.23141891891892;-0.3838703685686212;0.1715311364379902;0.2752650864739578;-1.0506756756756286
0.642581244551257;-0.0318046487794978;0.5814814814814814;-1.380434782608741;-0.0363546081682695;0.4195358552689842;0.2837318248110645;0.5295508274231744
0.6717989833729935;0.5602389880240096;1.5572916666666694;-0.9005524861878793;0.6708423787323435;0.8061165863790974;0.7108669928118477;1.1074766355140344
0.6647543570184986;0.175967600739239;4.162711864406785;-0.6631578947367922;0.2203286347588288;0.351459705762876;0.252306932265294;0.938524590163932
0.6919490141779375;0.0405697402654604;1.7001477104874578;-1.336309523809524;-0.2167366915676989;0.2426028194858634;0.2063583050399125;1.454342984409787
0.7974367646684984;-0.5104985128956389;3.916398713826356;2.1761133603238934;-0.7467258601553776;-1.177300586445605;-1.097058330317816;-0.4485981308411224
0.8273547198555555;-1.1214705492466135;3.060283687943299;4.5810810810810105;-1.0262824095017578;-1.1420703776599004;-1.0757151562789824;-2.1264150943396363
0.7758979000652914;-1.585846387108723;3.908783783783804;4.047281323877059;-1.4326115775519304;-1.13930422955656;-1.0676565469088324;-1.15536374845868
0.718844846723252;-1.4308664642327475;6.706521739130497;4.037383177570106;-1.5389097843937023;-1.1754827875734664;-1.5218903851404388;-1.4341317365269302
0.6588226766839601;-1.5771702620976644;4.069060773480719;6.80737704918034;-0.6445008234299101;-1.4857807174374569;-1.352852985272075;-1.5229485396383675
0.6120034626499072;-0.2596823130465793;4.666666666666484;3.247216035634754;-0.1502898447004995;-1.245259723079642;-1.160707192853938;-1.5395763656633372
0.5731696676299192;-0.1912661101478278;3.898809523809548;1.9666221628838565;0.0277827567664509;-1.233085892332276;-1.3749823720208734;-4.206349206349215
0.5383899024221201;0.0501603339245063;2.9089068825911184;3.481132075471715;-0.0358651113163321;-1.43756169792695;-1.9483195524652064;-0.492272024729517
0.5071188678134562;-0.072537096904191;5.594594594594492;2.2244143033292065;-0.0869806938728005;-2.09124308399168;-1.7405843013023534;-0.717391304347863
0.5170173044859467;-0.0913634653624887;4.288416075650083;2.624251497005963;-0.3010455958642056;-1.3366772263287623;-1.327125997764664;-0.0932400932400742
0.5593816638878191;0.3059882436095865;3.0;1.8706536856745248;0.424670298165141;-1.1123920830069876;0.2721756202034558;1.426470588235309
0.5708688706075373;0.4934092700050164;4.426229508196719;2.033444816053529;0.3924344374658433;0.4274495805818304;0.4731762626217546;2.3783783783784185
0.5450863545265322;0.3786997081415977;2.463251670378649;4.018518518518532;0.4664137269147593;0.2499799123284746;0.3144625994979353;2.081632653061269
0.5323843643991847;0.4337461688742267;1.4352469959946723;1.2047913446676957;0.2836064690994619;0.355557143750499;0.4650538836470921;1.25414364640884
0.553714068193579;0.2053075129998199;3.3471698113207493;1.0543478260869594;0.3109413614917901;0.5196082815364693;0.4827635531397566;0.5543859649122918
0.5915760019582448;0.1543113521420751;1.3637484586929531;-0.6410256410256512;-0.5504505308234494;0.4550493491632101;0.3456036007072822;2.366071428571444
0.6090611064590494;0.0356433173235488;1.5419161676646576;-0.7990196078431535;0.1053110692643352;0.6831699083748599;0.7569528848216149;3.504166666666568
0.6323672446454613;0.4182980886720671;1.2044506258692484;-2.618243243243331;0.4276442071619237;1.1894973904339772;1.2537446903644096;1.5543735224586457
0.6561563739308282;1.0502364593557658;0.8918617614269843;-5.677551020408409;1.1133186561420465;1.290409121395035;1.4382690619906455;4.207272727272845
0.6437831431210032;1.1085363562347252;1.6719576719576847;-2.8453038674033597;1.0410227466157858;1.236768103741649;0.8223258800759994;1.957142857142855
0.6085263430858215;0.4488618146841853;0.6499227202472959;-3.129824561403532;1.157230898962086;0.8455151131367072;0.6265296133137612;2.782142857142833
0.5703323544839022;0.6270988660555958;-3.2862318840580027;-3.3988095238095264;0.5358082145372517;0.6576781026120272;0.502048178853551;2.05862646566166
0.5493023262670007;0.2442490452082702;-1.995337995337973;-5.012499999999763;0.0720076808192901;0.4522876513919621;0.6759344192218296;1.6051612903225685
0.5840001113361628;-0.3284855227953057;-2.299019607843136;-0.8912529550827593;-0.1531217362057689;1.4391436382904823;1.397605376774832;1.5717488789237752
0.6551953345865794;0.7441951012317785;-6.871621621621822;-5.396363636363836;0.8813384995965703;1.4928561890773195;1.4377735862486207;2.920138888888926
0.664793099498845;0.9992197751533936;-8.40408163265344;-2.808163265306161;0.9630818619582652;1.6237232641731048;1.65175988964536;1.9309878213802412
0.6261111624228083;0.7896111253728929;-5.196132596685159;-5.60714285714281;0.6916855845629977;1.3883326658657076;1.0484021180915908;3.066433566433536
0.5954677693378618;0.8124750808488032;-6.617543859649187;-2.4237855946398943;0.9691833453259724;1.1796741261098236;0.7471716110114984;3.8423076923075983
0.5802815905690036;1.0569213732004412;-6.675595238095252;-2.15741935483869;1.070836546729426;0.967967004336412;0.9314192887664589;4.264705882352954
0.558615473731232;0.2459397974510106;-10.279166666666272;-1.9775784753363432;0.098438172917193;0.8228272769008036;1.0235043302106248;4.050595238095268
0.5358143629480211;0.0131677127682926;-2.138297872340466;-2.060763888888933;-0.1528340169874189;0.870465221199008;0.8472702509087358;2.841336116910244
0.533620066935905;-0.0535750357898741;-5.2109090909092775;-0.7726657645466775;-0.1708528551801904;0.7031104900547468;0.6719479417173619;0.9023722627737236
0.5411278675349279;-0.2416902497758797;-1.9755102040816608;-0.8356643356643468;-0.4082350871018816;0.4553331447163677;0.5050951808081505;-1.148936170212752
0.5728155804350321;-0.4295683276641958;-4.603571428571415;-2.057692307692254;-1.0682617504407144;0.6041681409666625;-0.1527588780123845;-0.7284946236559163
0.61706397923417;-0.97345985682868;-1.1440536013400562;0.1666666666666744;-1.0466331252359693;-0.7119968394714956;-0.8051784022734505;-1.4058355437665986
0.6108268772410428;-0.782936891073475;-0.8283870967741822;0.1964285714285797;-0.7310314493072383;-0.760446268813813;-0.9420334264277214;-1.506053268765145
0.5745880555136657;-0.3409550255716315;-1.1715246636771373;-0.7557411273486333;-0.1799671824549583;-0.7100270528186647;-0.4520517884573189;-1.983660130718969
0.5515763147785101;-0.2246557481036497;-0.8836805555555662;0.5958029197080326;-0.1890526167002355;-0.5635286372613526;-0.692538988191765;-2.048231511253974
0.5329566156651845;-0.3002342002852737;-0.0135317997293516;3.297872340425564;0.2703924680183269;-0.5005566610854435;-0.7181407065944718;-1.244318181818175
0.5148909716717315;0.4105540710329315;-0.7482517482517399;1.9865591397849585;0.6326699024818707;-0.6026783761797652;-0.4956217162872176;0.2509803921568604
0.485743604020263;0.5139864470355129;-2.2153846153845462;0.8116710875331596;0.6327319130835605;-0.4457092819614714;-0.2946670525401865;1.0
0.4477730282461332;0.2028039855391975;-1.8660130718954344;1.048426150121056;0.3694211224038817;-0.2324010979855653;-0.0895805522377607;0.9023605150214644
0.427365195908553;0.4273655211387074;-1.880952380952404;1.918300653594752;0.4965392717424076;0.0535726832010054;0.2693211522720649;2.617128463476132
0.4126022174064601;0.2702296952409651;-1.0334029227557524;2.112540192925986;0.3289008346300749;0.0536882035575097;-0.0448426550368744;2.3222591362126503
0.3907552550855984;0.0493470330096379;0.3348540145985431;1.3892045454545423;-0.022043911471644;-0.0940816488028763;0.4686367092860816;1.49230769230771
0.365806935359899;-0.0220033621137359;1.7787234042553506;0.5294117647058971;-0.0898219412106622;0.4730578103170909;0.427769676079375;2.033222591362096
0.355813629692865;-0.0492784230904588;1.7123655913978513;0.0827423167848615;-0.1347210481825792;0.5859737504971594;0.3509390706287015;1.2060301507537905
0.3618432409719117;0.0272561018498907;0.4190981432360827;-0.038626609442062;-0.0898338074562094;0.3870910854422071;0.4996336608317245;1.5937499999999702
0.3683546183661329;0.0308253260879108;1.198547215496354;-1.2191435768262453;-0.107511720540026;0.3954697527431241;0.2017585593205399;0.1503759398495991
0.3775930502030284;0.0942415755077589;2.215686274509814;-1.6611295681063016;-0.1261189751730834;0.1753273070078043;0.0589612263935028;0.3969072164948306
0.4423044530330997;-0.1575787453562581;2.5241157556269416;-0.019230769230807;-0.2697080806656302;0.6415333438935523;0.5910758107501887;-0.335078534031422
0.5556352878667815;0.6682279194252715;-0.8977272727272699;-3.521594684385367;-0.0405590089494392;0.913880606204538;0.8508992457938535;4.249999999999861
0.6211601066274018;-0.1476702382940502;0.5196078431372508;-0.2437185929648476;0.1119524686841577;0.008790281464817;-0.1342988808426522;0.8953974895397803
0.614314949553272;0.0096849742027467;0.0709219858156052;0.2008928571428614;0.0317589145508772;-0.125521176212421;0.0897255453905609;0.7687861271675963
0.5748872419937877;-0.0316775925029709;0.1309012875536496;0.6165413533835382;0.2967097013475552;0.1345883180858476;0.1839400126733816;0.4936386768447534
0.5329498954422348;0.342106423312605;-1.7858942065491652;-0.2113402061855477;0.427750773309761;0.2200239386045202;0.2156139717853631;0.8872549019607687
0.503794671288032;-0.4635176617720378;-2.21926910299004;0.2931937172774803;0.134957528072053;0.2200142569238486;0.0623857725291701;1.2175066312997582
0.4740077627353419;0.0044014471958339;-0.7461538461538824;0.3725490196078663;0.0272964215271959;-0.0140587656403814;-0.0500663159096717;0.7886710239651492
0.4619114896087248;0.0801133912614849;-1.318936877076422;-0.2343096234310205;0.0670253108739689;0.1291183936617724;0.2330059526426397;0.4369332234130287
0.4575613862323234;0.2825480375674569;-1.0753768844221498;-1.7398843930635768;0.1215024036344987;0.2558669140340022;0.2823194167157827;0.4121969140338026
0.4439389156870604;0.129170584255253;-1.4107142857142732;-0.3613231552162739;0.2692856011405014;0.5241818453663588;-0.0577109729545416;1.8725490196077967
0.4260375364525949;0.2056004147153617;-2.6766917293233563;-0.4852941176470409;0.2968587586547004;-0.21335571819557;-0.5325546936285228;1.676020408163274
0.4169706268303444;0.2649554593148145;-0.7371134020618493;-0.4615384615384847;0.0044014471958339;-0.6441209796914532;0.1924902436451799;1.2823529411764862
0.4128697813482033;0.0360661505981675;0.5340314136125613;-0.0435729847494786;0.0898947702395465;0.0360369862532053;0.0272450827020143;0.3625000000000214
0.4074680962160615;-0.1834459755990548;-0.2009803921568395;0.5292662819455888;-0.134545710366168;0.161712748940955;0.1168378238296412;0.5574229691876708
0.416729492911062;-0.0175515577007424;-1.2803347280335744;0.5878030859661975;-0.3177110760049103;0.2512452452276592;0.215150078156563;1.7150259067357865
0.4241560367133972;-0.2674336019360374;-0.6531791907514356;0.1470588235294117;-0.3003715121334271;-0.0623496144861846;-0.0667375020855536;0.5207547169811507
0.4398114222944692;-0.3221983231640441;0.6870229007633836;0.6224489795918426;-0.4533291081299959;-0.2862687589459054;-0.2100323397075403;-0.5816993464051978
0.4689508517028257;-0.3227196384133136;1.2132352941176543;1.87843137254905;-0.5969991546914599;-0.2100323397075403;-0.3886101266711094;-1.6414565826330525
0.5396097857614959;-0.6586294527835751;2.0132625994695217;3.7583333333334177;-0.7361552618370406;0.0184216990069834;-0.0043851186613194;-3.411538461538396
0.6290903857552015;0.0579303080839009;-0.6427015250544854;-0.327731092436948;-0.1928190318547679;0.0806861833681208;-0.1601091892175584;1.012919896640815
0.6763354771783173;-0.3094723145364103;0.802143446001652;2.082901554404174;-0.323299593893417;-0.5975659903584457;-0.4425205268184924;-0.7265306122448734
0.6542431278402552;-0.215786785041123;1.0558412931667842;1.3264150943395985;0.1034583381230751;-0.6072608417529052;-0.495653165600791;-0.6699751861042225
0.6007011869853646;-0.0943945515817697;2.5735294117646363;2.532679738562014;0.2258836035078354;-0.495653165600791;-0.3400314551061834;-0.6118299445471442
0.5675029334825542;0.2620118259391765;1.311224489795921;2.882352941176466;0.1898391689657301;-0.4032931211724523;-0.5370022638330685;-0.8706293706293498
0.5484025423515465;-0.9210849503491328;3.478431372549084;4.51153846153838;-0.4631304087015513;-0.8230524893389154;-0.9560195935821328;-0.3081896551724161
0.5152917271808638;-0.3554105300291082;3.695833333333414;2.594315245478046;-0.1802916482545362;-0.8666392099475148;-0.5913728109100831;0.1463046757164324
0.4874766397472244;-0.2921627991138049;2.5686274509804017;3.473469387755034;-0.5308905888380466;-0.6897884941521722;-0.471145632435952;0.1821705426356596
0.4874035639714039;-0.562487306507016;6.124352331606297;3.364764267990131;-0.6487250872773828;-0.8260459873363121;-0.8260459873363121;-0.9920529801324312
0.4765259459180741;-0.6930465797930542;2.8547169811320523;3.0240295748613777;-0.5188549773775675;-0.8084330664975757;-1.212099950007447;-1.4375000000000075
0.4437510578909026;-0.5144051139482613;5.415032679738392;5.027972027972012;-0.4422425864544458;-1.3103309155652223;-1.394219815272454;-3.8227272727273296
0.4136509168387823;-0.428367865329635;5.025210084033614;2.26293103448276;-0.5905476953588454;-1.394219815272454;-0.9602689809354552;-2.2846975088967345
0.3921736517364688;-0.4966271843628893;6.607692307692191;1.737556561085983;-0.321477731894684;-1.0051578150580125;-0.8410770017456384;-1.3075060532687908
0.3796219267430354;-0.1989166148654682;4.147286821705432;1.2643410852713255;-0.2855592424228927;-0.8860402376880041;-0.8860402376880041;-2.3092783505154717
0.389139003177297;-0.3262715254749646;6.926530612244781;2.646357615894012;-0.2492100930087678;-0.7017791335320002;-0.6387070593009543;-4.510869565217443
0.4266109456108005;0.0907755973835303;3.71960297766756;2.471982758620709;-0.4450972537499443;-0.6607618610723884;-0.374243550270731;-0.3341404358353664
0.4611104385769797;-0.3351021750531055;3.68391866913125;5.909090909090927;-0.3090515590626869;-0.4282124783239629;-0.5179881552196575;-1.3970588235294394
0.4819433324810012;0.0774014466063498;4.597902097902068;3.338078291814885;-0.277077412399876;-0.5091487669053244;-0.4105540710329315;0.4749999999999822
0.5144746976740107;-0.3852793052515373;3.4482758620689635;3.3922518159806474;-0.3729146221786121;-0.7529774018297962;-0.3978155663099882;-2.0319148936169467
0.550249499888904;0.026758000642193;2.122171945701363;4.546391752577284;-0.0588891367387932;0.0816942680815155;0.0639232920495303;-0.5450819672130971
0.5818448046656213;0.3307636906826001;0.913178294573647;1.581521739130439;0.8065453569991514;0.290318284724995;0.390142459763788;2.6026200873362693
0.5729226402340151;0.5547330681554679;1.8092715231787844;0.6537530266343782;0.5833899153057138;0.2221767994098984;0.2221767994098984;1.9879154078549703
0.536685335821861;0.1813526776189402;1.9870689655172715;-0.3774509803921599;0.4234713933459633;0.1768527323302774;0.222277544633331;1.1117117117117088
0.5045130053313266;0.4868114297964339;4.218181818181828;0.4892857142857139;0.6850419084461643;0.1902695782061427;0.2357210841390848;0.8610389610389638
0.4679588903347688;0.2728585950457416;3.4661921708184456;0.3776595744680694;0.299975894794167;0.1183052988320648;-0.0674775814614165;0.8496732026143798
0.4348596097187044;-0.4058880351651454;2.355932203389847;0.5819672131147379;-0.3565821336384692;-0.0585989523217637;-0.0364104613471968;0.7218649517684858
0.4081259474704964;-0.2084294178167235;2.654639175257699;-0.1790393013100924;-0.1181329662033091;0.0133209004928738;0.0675291441569587;1.6989898989899
0.3881472497125262;-0.1854612572320919;3.516304347826088;-0.1873111782477252;-0.0409230823977425;0.0808572647142523;0.0719654565808439;0.6790830945558858
0.3756323783222844;0.07733470817258;1.0484261501210903;0.0810810810810852;0.0222346736394653;0.1945732714963431;0.5402658535932979;-0.6755555555555345
0.371800442165027;0.0409063422615929;0.5735294117646762;0.1389610389610362;-0.1228359072499935;0.3084686226786877;-0.1721277294222971;-0.4627659574467446
0.3685556213049281;-0.1503812922113141;1.510714285714286;0.5424836601307131;-0.1406507321849709;-0.2892455659364489;-0.5143322533241294;-0.6139240506329424
0.3669291575118899;-0.181312381680346;1.1382978723404038;0.3938906752411649;-0.3717141535944155;-0.4789221154016366;-0.3121314499037798;-0.5140562248995794
0.3732481269864953;-0.2409252953779689;1.2745901639343982;-0.0909090909090935;-0.2216091135635415;-0.1986291044842201;-0.1534749206011139;-0.6363636363636055
0.3797388529121057;-0.0728338588621873;-0.1353711790393276;0.2922636103151798;-0.2809837989720994;-0.1490392292542646;-0.1171396624247954;0.733624454148502
0.3929355772857302;-0.1902256040107367;0.4138972809667649;3.013333333333207;0.0187154099120382;0.0727685781729705;0.1901309593617273;-0.9999999999999154
0.451115595552395;0.3136919402559349;0.118918918918925;1.111702127659577;-0.2816976742112932;0.343834959219575;0.334920578515342;0.741818181818143
0.5229668494787417;-0.3766394500885965;0.933766233766232;2.6455696202532577;-0.3409679204527241;-0.502825059521684;-0.5522997691351446;-1.852090032154408
0.5541236505006232;-0.4446939721242018;1.357843137254919;3.907630522088258;-0.7555012443025291;-0.7325519445924372;-0.7457717405779761;-1.6143790849672583
0.5784595447195876;-1.1910793489951408;2.2363344051447034;6.655502392344422;-1.131560644160296;-1.239401606960537;-1.360254670887528;-4.970588235294325
