ADX_14;HLC_CCI_18;Máximo_MACD_12:26;K%_8;K%_14_SMA_3;K%_14;ADX_7;HLC_CCI_20
0.4694122812046707;33.89921969489579;0.3038972955108932;0.8908296943231809;0.3375009493430495;0.6369047619047606;0.4908414327007628;35.52821581615135
0.5130763579964289;176.53511197575804;0.3080517734239265;2.179190751445037;1.255443533075101;2.449999999999953;0.5627025030970004;128.02880298834532
0.5128804626445239;182.2675304478454;0.3366736374414643;2.142857142857149;1.522795414462062;1.481481481481474;0.5492054487513215;144.32727312582935
0.4884106866728728;116.93552691318092;0.3288568799054303;2.511961722488027;1.9624938271604808;1.9560000000000173;0.4918326579920621;118.35483542233392
0.4570606903545841;123.34280082676776;0.3348596267096724;1.2832929782082012;1.5592470739137412;1.2402597402597342;0.4330173506369018;131.03614125794266
0.4453716459263538;89.66348466998235;0.329604119226687;2.0632911392404933;1.9427607373899305;2.632022471910041;0.4183344415491051;96.92568739010603
0.4375792359933172;111.146028515495;0.3315423498511762;3.298181818181789;2.589159572906683;3.895196506550276;0.4097151168761165;119.14377709312971
0.4280020045275414;79.09771166854155;0.3272085721428794;1.7594654788418924;2.8530036286582514;2.031791907514438;0.399036337657087;85.52171060379007
0.4270112610667253;109.16309336850844;0.3310928366051655;1.0139405204460972;2.951386427470688;2.9271708683473494;0.4050629675285276;117.38464288648171
0.4200383310197327;119.18635914491202;0.3404939801020958;2.721461187214702;3.1729237961006405;4.559808612440136;0.3961543685035375;124.55405067248552
0.4106189345028159;120.13767876761928;0.355785542856978;1.2362869198312108;3.3511884790679622;2.5665859564164024;0.3851872049490815;123.37742822469644
0.4249697432357742;55.98816443554502;0.3377058779360311;2.397058823529439;3.3965619026990104;3.0632911392404933;0.4206404037118119;62.77709389014472
0.4758594917567188;-33.66594815246755;0.2891396917947872;-0.2567567567567892;2.6426863046128943;2.298181818181789;0.5200517313552878;-23.23201855351229
0.5475020357129653;-114.80090025198258;0.2136517717800785;-0.5404157043879698;2.0410552025854525;0.7616926503340762;0.6442530842307503;-105.98461547160576
0.636611288094093;-98.3386582271198;0.2065583668327946;-3.0115273775215456;0.937863980211608;-0.2462825278810397;0.7897255274587754;-94.3077601311231
0.7583726401577372;61.25866267910763;0.2303962020102403;0.57329842931937;0.6375567988085544;1.3972602739726283;0.9830798598797952;68.24825769824113
0.8137753357557537;113.58933760718122;0.2606464010275431;1.651090342679142;0.8822527789362938;1.4957805907172943;1.0216313234812762;118.62057709262548
0.7968386243216532;89.81930105704086;0.286641327299975;1.2843137254902093;2.2306868241777127;3.799019607843216;0.9377234926109568;93.37114902643492
0.7769315696501942;58.91861882369273;0.2968807558454074;0.0904392764857792;2.189482949069725;1.2736486486486662;0.8646854766010739;65.06368930648766
0.7722740270301676;60.821490497992464;0.2998446299969686;1.771717171717175;2.459942536613532;2.3071593533487147;0.836014107450804;67.17352246291833
0.7992470139023349;-16.499079930874775;0.2573480114591859;1.3691275167785193;1.428953291732074;0.7060518731988432;0.8727962948738159;-15.325699461064094
0.8447664596677379;-145.53758455315744;0.1369606550415198;0.3717421124828547;0.3063234629503926;-2.094240837696378;0.9406686497267908;-152.69939039215356
0.8315309317120393;-115.34539239014131;0.0581504965164327;0.1244444444444391;-1.5426881179685592;-3.23987538940814;0.8845014872950926;-121.55510577442774
0.7674268074837676;-94.47640141546096;-0.0055343911748195;-1.477430555555571;-2.898953775047918;-3.3627450980392326;0.75087611547132;-100.2408011764927
0.7102127569621227;-94.219400483901;-0.0647002217916963;-4.5288135593220025;-3.1672817645496405;-2.8992248062015467;0.6476928008892049;-100.79288181663628
0.6716034369862205;-78.86236641896618;-0.0981127646310255;-1.4918759231905707;-2.5438889579792447;-1.3696969696969516;0.592341029238332;-85.22216715362565
0.6374229787213916;-50.12979114358546;-0.1146369760981116;-1.245980707395485;-1.417381084136187;0.0167785234899413;0.5467557719287502;-55.76342552833116
0.6041284863204447;-43.25943943483497;-0.1173424184106437;-0.6985815602837063;-0.2177766562802565;0.6995884773662434;0.5076739718037067;-49.98182856414593
0.5803351643348617;-27.879003284098705;-0.1148541761404686;-0.2229729729729818;0.3973075188039122;0.4755555555555545;0.4872197645670655;-35.4896370948411
0.546880951947356;-29.80243847309851;-0.1189348504115486;1.9130434782609165;-0.0093269890260715;-1.20312500000001;0.4461291091395845;-37.03380688958422
0.5211396821638988;-36.27351787314159;-0.1268392550307879;1.2099447513812396;-1.4063649560577518;-3.491525423728797;0.4248825461404024;-41.16596135992143
0.5362353435896646;-67.05330799085647;-0.1381280135738336;-0.0175438596491061;-2.104519122040581;-1.6189069423929332;0.4803404810338733;-68.45246013223
0.5663801549205674;-17.952832855414606;-0.1136490863704864;1.3184523809523805;-2.1241634146450776;-1.2620578778134997;0.5502910750611207;-14.43986622204408
0.5942294675978262;-24.545339860285893;-0.1053804216161893;1.5060728744939271;-1.0564602986188525;-0.2884160756501215;0.6072183062958425;-27.11583256435137
0.619489348108593;-51.96847417535038;-0.1054390982677233;-1.0506756756756286;-0.9272976241275148;-1.2314189189189202;0.6508780154361691;-57.81966563769854
0.642581244551257;-8.940585679739296;-0.0912806358410307;0.5295508274231744;0.2868665960132322;2.380434782608741;0.6868727972914127;-21.394302960004016
0.6717989833729935;74.8942066285169;-0.0320022891075808;1.1074766355140344;1.0165227832925658;1.9005524861878795;0.731261740825701;42.112077557999136
0.6647543570184986;76.65318208176129;-0.0176616779603477;0.938524590163932;1.9813817211778035;1.6631578947367922;0.6985534484764176;31.514552204681056
0.6919490141779375;22.43190252109229;-0.0071023766001303;1.454342984409787;1.966673301578064;2.336309523809524;0.7492722292144577;-3.953259954864249
0.7974367646684984;-213.54000529722785;-0.1239108740481071;-0.4485981308411224;0.9411180194074732;-1.1761133603238934;0.9358827433394148;-202.34491879456863
0.8273547198555555;-175.21643489195574;-0.2180837894366334;-2.1264150943396363;-0.806961639198461;-3.5810810810810105;0.9469477717902752;-182.54861843799395
0.7758979000652914;-151.25522679839315;-0.29512429249462;-1.15536374845868;-2.601491921760655;-3.047281323877059;0.8199251145569926;-160.12386898935034
0.718844846723252;-129.15844955070838;-0.3618526149159891;-1.4341317365269302;-3.2219151941760598;-3.0373831775701063;0.7009438359177435;-137.1755687916228
0.6588226766839601;-107.7973795628889;-0.4067383078116648;-1.5229485396383675;-3.964013850209169;-5.80737704918034;0.592422162652591;-114.94055056069092
0.6120034626499072;-87.40026540178224;-0.427537773098777;-1.5395763656633372;-3.697325420795068;-2.247216035634754;0.5222809077037271;-94.44055382094952
0.5731696676299192;-82.67132888026548;-0.4455027356656558;-4.206349206349215;-3.007071749232985;-0.9666221628838564;0.4712106807777944;-90.02332415412319
0.5383899024221201;-78.13285983746415;-0.4601647121976953;-0.492272024729517;-1.8983234246634428;-2.481132075471715;0.4319437248690594;-85.36175184979984
0.5071188678134562;-78.72968038689315;-0.4794108224444215;-0.717391304347863;-1.557389513894927;-1.2244143033292063;0.3993863650803653;-85.85903267950232
0.5170173044859467;-63.32732237368914;-0.4524109279437169;-0.0932400932400742;-1.7765992919356293;-1.6242514970059632;0.4499683452388435;-70.35505401570106
0.5593816638878191;-12.086201282272045;-0.4066370968941299;1.426470588235309;-1.2397731620032324;-0.8706536856745248;0.5459762589291299;-17.84562951164354
0.5708688706075373;-0.0244407829494742;-0.3522600258813071;2.3783783783784185;-1.1761166662446731;-1.0334448160535292;0.5678750513397026;-6.875319364910656
0.5450863545265322;-7.561933112279515;-0.3255855682373862;2.081632653061269;-1.6408723400821963;-3.018518518518532;0.5184062885047765;-16.28381180315361
0.5323843643991847;-12.577528119015344;-0.2973068841208999;1.25414364640884;-1.4189182264132532;-0.2047913446676957;0.504090430664296;-20.381649282961227
0.553714068193579;-19.190656752621308;-0.266897010421971;0.5543859649122918;-1.0925525630910633;-0.0543478260869593;0.5527463944267936;-27.463896743659628
0.5915760019582448;2.4923665335181706;-0.2425029839006072;2.366071428571444;0.4606288234236643;1.6410256410256512;0.6250240815343809;-11.985858261106896
0.6090611064590494;75.06870124693035;-0.1904734419407674;3.504166666666568;1.128565807593947;1.7990196078431535;0.6466252040079272;31.246316244565488
0.6323672446454613;173.48422131099088;-0.1089292316688812;1.5543735224586457;2.352762830704044;3.618243243243331;0.6843974744345159;91.01900083249774
0.6561563739308282;179.87663521254703;-0.0405293036024119;4.207272727272845;4.031604623831631;6.677551020408409;0.7134409629687434;154.03402668179248
0.6437831431210032;121.56580136711358;-0.0044264619124447;1.957142857142855;4.713699377018366;3.8453038674033593;0.6740092936551285;130.02321082620054
0.6085263430858215;97.32494765959513;0.0259837583505913;2.782142857142833;4.884226483071767;4.129824561403532;0.5989355416699171;105.00800951754718
0.5703323544839022;93.97017783068767;0.0523053410823735;2.05862646566166;4.124645984205472;4.398809523809526;0.5299873705381517;101.14033610368462
0.5493023262670007;70.39217892998336;0.0678643550054687;1.6051612903225685;4.847044695070939;6.012499999999763;0.5019190993321849;77.32935850471793
0.5840001113361628;101.96115646548124;0.1476457550265308;1.5717488789237752;4.100854159630682;1.8912529550827597;0.5843321816419963;108.7643788598598
0.6551953345865794;147.649915421398;0.2170055897430813;2.920138888888926;4.766705530482119;6.396363636363836;0.7181062790886404;154.025378490373
0.664793099498845;133.44251877184152;0.2855467070871071;1.9309878213802412;4.031926618917585;3.8081632653061614;0.7135439950307662;138.41068677703942
0.6261111624228083;100.67685076053544;0.3123803835589882;3.066433566433536;5.603889919604268;6.60714285714281;0.6288722819873597;104.4458560122462
0.5954677693378618;95.95712038275552;0.3416502966510961;3.8423076923075983;4.6130305723629546;3.4237855946398943;0.5710470686333757;98.43126263702057
0.5802815905690036;107.6623603192661;0.3806321340113072;4.264705882352954;4.396115935540464;3.15741935483869;0.5498210157607453;111.69440607428322
0.558615473731232;89.84406520646469;0.397023805629928;4.050595238095268;3.186261141604975;2.977578475336343;0.5147586189634168;96.74279078751428
0.5358143629480211;65.20726033014442;0.3915412257802302;2.841336116910244;3.0652539063546542;3.060763888888933;0.4842475356511359;71.9516576648406
0.533620066935905;41.158995421593055;0.3697808999635583;0.9023722627737236;2.603669376257317;1.7726657645466777;0.4941142231669252;48.57596695370096
0.5411278675349279;12.522911555064708;0.3289740247520711;-1.148936170212752;2.223031329699985;1.8356643356643467;0.5182999530894811;23.282920548911164
0.5728155804350321;-3.664970247760528;0.3021883074236768;-0.7284946236559163;2.222007469301092;3.057692307692254;0.5863678219599666;11.29326880222362
0.61706397923417;-68.25909134215169;0.2269437903451745;-1.4058355437665986;1.9088966588966412;0.8333333333333256;0.6654901521842593;-41.8455565952739
0.6108268772410428;-62.15474923042069;0.1694736554221094;-1.506053268765145;1.564865689865666;0.8035714285714203;0.636510471281052;-44.72529589609364
0.5745880555136657;-18.45783785370793;0.143655473867426;-1.983660130718969;1.1308819630844589;1.7557411273486334;0.5627757106036463;-11.34586396787364
0.5515763147785101;-43.25549444995208;0.1116594002978246;-2.048231511253974;0.9878365454040062;0.4041970802919675;0.5230817829527342;-37.57500386525513
0.5329566156651845;-32.02970094521366;0.1027888651612158;-1.244318181818175;-0.0459780442616552;-2.297872340425564;0.4950256229288354;-22.26667023961
0.5148909716717315;-1.4292586018887334;0.1051975471462043;0.2509803921568604;-0.960078133306186;-0.9865591397849583;0.4706263600537698;8.137588855473599
0.485743604020263;11.104134473197568;0.1104328672523564;1.0;-1.0320341892478948;0.1883289124668404;0.4253626271831855;21.16931442376989
0.4477730282461332;13.027783026258504;0.1189399372242832;0.9023605150214644;-0.2822187924797256;-0.0484261501210561;0.3691291132445328;22.000989465980787
0.427365195908553;29.59100085026765;0.1372524286582432;2.617128463476132;-0.2594659637496568;-0.918300653594752;0.3522039777905413;30.43699674214717
0.4126022174064601;2.204911766070392;0.1304915324468112;2.3222591362126503;-0.6930889988805987;-1.1125401929259855;0.3422244119143343;-5.342939682720846
0.3907552550855984;-5.057576010228034;0.119240214532553;1.49230769230771;-0.8066817973250943;-0.3892045454545424;0.3186683089357499;-11.971954064773566
0.365806935359899;7.12916823430311;0.1094650769697267;2.033222591362096;-0.3437188343621427;0.4705882352941029;0.2893226602732401;1.2975165687622632
0.355813629692865;24.985947256593573;0.1148382304235298;1.2060301507537905;0.3328804576848987;0.9172576832151385;0.2916705666335018;12.275507108746174
0.3618432409719117;56.12469616935485;0.1210099235235162;1.5937499999999702;0.808824175983767;1.038626609442062;0.3191457821179838;32.25894164212415
0.3683546183661329;28.26464897280886;0.1150531597298538;0.1503759398495991;1.3916759564944812;2.2191435768262453;0.3420736223027732;11.309107648449908
0.3775930502030284;23.91169372859376;0.1066818700370646;0.3969072164948306;1.972966584791536;2.6611295681063014;0.3663766452985065;13.538178660377124
0.4423044530330997;52.94452780223543;0.1517165362883332;-0.335078534031422;1.966501304721117;1.0192307692308071;0.4972467696881635;51.778177611961546
0.5556352878667815;153.29078041107084;0.2145474966127665;4.249999999999861;2.733985007240824;4.521594684385367;0.6973279344089798;163.31214070326263
0.6211601066274018;28.53115927524153;0.1849073943419483;0.8953974895397803;2.261514682193673;1.2437185929648475;0.7795316650924503;35.478933705669235
0.614314949553272;4.175806675781549;0.1603756060176095;0.7687861271675963;2.188140140069117;0.7991071428571386;0.7236844631050522;18.16393270874682
0.5748872419937877;27.21336276533064;0.1433962777746416;0.4936386768447534;0.8087614608128151;0.3834586466164618;0.6211919187573594;35.121763186873416
0.5329498954422348;56.8314126512641;0.1317298949315812;0.8872549019607687;0.7979686652197152;1.2113402061855478;0.5310725104965905;60.79593469078721
0.503794671288032;39.138388212164486;0.1214872315082971;1.2175066312997582;0.7672017118415089;0.7068062827225197;0.4776972400153;44.734898365386776
0.4740077627353419;1.901318740525319;0.1051377119429872;0.7886710239651492;0.8485324897667329;0.6274509803921337;0.4270943585829033;12.671826413995438
0.4619114896087248;22.55984420089693;0.107403613002063;0.4369332234130287;0.8561889621818904;1.2343096234310205;0.4189636260800346;27.85400863612484
0.4575613862323234;92.79963557753776;0.1100289928859723;0.4121969140338026;1.5338816656289094;2.739884393063577;0.4198655767028831;99.50995844868548
0.4439389156870604;138.3744035689216;0.1327693447278477;1.8725490196077967;1.7785057239036226;1.361323155216274;0.4039706110985894;145.92611843059586
0.4260375364525949;102.13019893853816;0.1348733885387361;1.676020408163274;1.8621672219756296;1.485294117647041;0.3794422440382274;108.54917831024352
0.4169706268303444;34.53165420058955;0.1247740110283217;1.2823529411764862;1.436051911467266;1.4615384615384848;0.3757245401715279;41.61270677436298
0.4128697813482033;-17.612001036902;0.1012400370697292;0.3625000000000214;1.330135187978334;1.0435729847494786;0.377400547985789;-9.538052098670091
0.4074680962160615;-2.090890366246877;0.0938531339731554;0.5574229691876708;0.991948388114124;0.4707337180544112;0.3767289824179123;4.668633785182239
0.416729492911062;42.1041574843028;0.0992012511029116;1.7150259067357865;0.6421678722792299;0.4121969140338026;0.4030110225277187;48.06379553500598
0.4241560367133972;-34.366616429600306;0.0770528955652452;0.5207547169811507;0.5786239361862665;0.8529411764705882;0.4192225526100759;-28.366994679730244
0.4398114222944692;-137.15651617850463;0.0388790797387628;-0.5816993464051978;0.5475630369708485;0.3775510204081573;0.4519526287432733;-126.39238938083705
0.4689508517028257;-148.7329157331206;0.008527753040056;-1.6414565826330525;0.1173536081098976;-0.87843137254905;0.5036430429860266;-147.23748461053287
0.5396097857614959;-137.27533774686992;0.0216652862186066;-3.411538461538396;-1.0864045618247709;-2.7583333333334177;0.6330537108109471;-136.066701679981
0.6290903857552015;35.525789500329466;0.0394492192078672;1.012919896640815;-0.7696778711485074;1.327731092436948;0.7761474259653537;28.401930269295733
0.6763354771783173;-87.81160269549278;0.0130468964022583;-0.7265306122448734;-0.8378345984335488;-1.0829015544041738;0.8253248551883007;-89.94751580057033
0.6542431278402552;-96.75351177685016;-0.0227845177206376;-0.6699751861042225;-0.027195185435609;-0.3264150943395986;0.7410650699626528;-100.76586547337112
0.6007011869853646;-93.1202741813468;-0.0505979103500351;-0.6118299445471442;-0.9806654624352632;-1.532679738562014;0.6195130881862759;-99.8452335183458
0.5675029334825542;-99.43848257731962;-0.077556005312104;-0.8706293706293498;-1.2471492580260273;-1.882352941176466;0.5537419589968499;-107.2020674588452
0.5484025423515465;-129.98272488312267;-0.1237988887688033;-0.3081896551724161;-2.308857047092288;-3.51153846153838;0.5215564692476368;-138.94942409629843
0.5152917271808638;-98.0622599013306;-0.150481502431262;0.1463046757164324;-2.3294022160642984;-1.5943152454780458;0.4639530662214412;-105.66471697164252
0.4874766397472244;-110.5888559017439;-0.1786062680935032;0.1821705426356596;-2.5264410315904877;-2.473469387755034;0.4266790853803659;-118.03632301300388
0.4874035639714039;-140.65460253684796;-0.2307540899873288;-0.9920529801324312;-2.144182967074405;-2.364764267990131;0.4429735997495601;-143.4492165163911
0.4765259459180741;-128.62831876882555;-0.2673855277675585;-1.4375000000000075;-2.2874210768688488;-2.0240295748613777;0.4312659140978847;-129.3385624367697
0.4437510578909026;-121.11074753276976;-0.3019727165951451;-3.8227272727273296;-2.8055886236078416;-4.027972027972012;0.3803065784305569;-124.11305064068377
0.4136509168387823;-102.11684585658077;-0.3256296569404497;-2.2846975088967345;-2.438310879105384;-1.2629310344827591;0.3402299338229178;-107.8712555078626
0.3921736517364688;-98.0692156032573;-0.3445217935991422;-1.3075060532687908;-2.0094865411802525;-0.737556561085983;0.3184581646529033;-103.76074803986428
0.3796219267430354;-97.91601639646134;-0.3594655269516948;-2.3092783505154717;-0.7549428936133569;-0.2643410852713258;0.3139864806325356;-100.82369697693088
0.389139003177297;-91.24335587596472;-0.3504047422341614;-4.510869565217443;-0.8827517540837745;-1.646357615894012;0.350239860474401;-93.75243280416528
0.4266109456108005;-77.70896112432962;-0.3413069223872895;-0.3341404358353664;-1.1275604865953497;-1.4719827586207088;0.4321441810700871;-83.21430780192084
0.4611104385769797;-81.56430997941749;-0.3351555601438747;-1.3970588235294394;-2.67581042786855;-4.909090909090927;0.4940367072311371;-88.43119940935058
0.4819433324810012;-57.81166382363168;-0.3257189594102101;0.4749999999999822;-2.906383986508841;-2.338078291814885;0.5249561018519237;-64.83227779912472
0.5144746976740107;-106.93326584078456;-0.3454855091554947;-2.0319148936169467;-3.213140338962154;-2.3922518159806474;0.5769313621032287;-104.65853854663528
0.550249499888904;-47.80777643634213;-0.3139580423273997;-0.5450819672130971;-2.75890728679094;-3.546391752577284;0.6278413787202776;-52.35133870299793
0.5818448046656213;51.81985976173841;-0.2653372857831471;2.6026200873362693;-2.173388435896124;-0.581521739130439;0.6682381768973505;32.83247385549752
0.5729226402340151;35.896854311447264;-0.2392972368007804;1.9879154078549703;-1.2605555061140346;0.3462469733656218;0.6248929183872995;17.285684680238635
0.536685335821861;26.672202261882692;-0.2202368310533415;1.1117117117117088;0.38072540487578;1.37745098039216;0.5447411173619036;7.7860749769050095
0.5045130053313266;17.75236297666377;-0.2056654381622991;0.8610389610389638;0.7448040798240217;0.5107142857142861;0.4816272665928554;2.5047577282692077
0.4679588903347688;3.721104701440132;-0.202435253553503;0.8496732026143798;0.8368352305461246;0.6223404255319306;0.418399021373213;-10.084457929829396
0.4348596097187044;4.3621415961307655;-0.196799806882197;0.7218649517684858;0.5170291660438254;0.4180327868852621;0.3689064088870528;-10.43321304404749
0.4081259474704964;38.23553991679587;-0.1856746015769346;1.6989898989899;0.7398041712424274;1.1790393013100924;0.3353583780938615;26.63151148699039
0.3881472497125262;26.430468069098072;-0.1736457415619838;0.6790830945558858;0.9281277554810258;1.1873111782477253;0.3164116407132545;23.89030715418895
0.3756323783222844;58.908431077171024;-0.1512340051791625;-0.6755555555555345;1.0950897994922433;0.9189189189189148;0.3112015876777976;61.2069169885049
0.371800442165027;-5.148429011739733;-0.1526922287518459;-0.4627659574467446;0.9890896860685338;0.8610389610389638;0.320722619329776;-5.41879045839471
0.3685556213049281;-50.31470384415004;-0.1626245437589233;-0.6139240506329424;0.7458247399423876;0.4575163398692868;0.3268991073544746;-52.70885456138391
0.3669291575118899;-49.7672183680774;-0.1653621176959774;-0.5140562248995794;0.641554875222361;0.606109324758835;0.3348529019444272;-49.6002928023124
0.3732481269864953;-38.87114541551747;-0.1554116457925971;-0.6363636363636055;0.7181782518457376;1.0909090909090935;0.3551753907440351;-36.142543200301056
0.3797388529121057;-5.894637653135324;-0.1454457587367414;0.733624454148502;0.8015849351175821;0.7077363896848202;0.3715958287723124;-1.7764886507955315
0.3929355772857302;-1.7912780391620795;-0.118909000972323;-0.9999999999999154;-0.0715626175797653;-2.013333333333207;0.3995540144363782;4.20038546225661
0.451115595552395;5.297536599119485;-0.0829624357612175;0.741818181818143;-0.4724330237693222;-0.1117021276595772;0.5118083679701412;11.286166344845698
0.5229668494787417;-183.44034562930315;-0.1290788027808673;-1.852090032154408;-1.2568683604153483;-1.645569620253258;0.6298562759776046;-160.1809117093511
0.5541236505006232;-184.24006790054688;-0.1799326082489187;-1.6143790849672583;-1.554967423333699;-2.907630522088258;0.6589636355546311;-175.40717476788436
0.5784595447195876;-199.18498790447785;-0.2620780956298603;-4.970588235294325;-3.402900844895313;-5.655502392344422;0.6802941552374017;-204.9494613160636
0.5847982720903094;-158.01181042356023;-0.3157125590123257;-2.8062015503876263;-4.873300491128224;-6.056768558951988;0.6632206164280515;-163.64287280822214
0.5991680262877921;-108.44354820297082;-0.3126545168303494;-2.490867579908681;-6.745360158368542;-8.523809523809213;0.6747011766067532;-115.6577845056158
0.652988479925611;-43.71864621664991;-0.2868323525358534;-0.9730392156862852;-5.600798754859785;-2.221818181818151;0.7583115967407805;-50.51449225279563
0.6745900159355303;3.249113248930823;-0.2453838494272133;-0.4055555555555399;-4.0674064484995975;-1.4565916398714256;0.7679836975555867;-2.3706580709539344
0.6475399185726974;33.10560131991913;-0.2056463173685898;0.4342592592592544;-1.092149679125285;0.4019607843137255;0.6920949160238324;28.934648633365107
0.6020393580010988;35.27393134298359;-0.1665055578654488;1.7976878612716571;-0.1930468864930952;0.4754901960784181;0.5944640441607295;30.06859718909138
