Loss;Optimizer;Epochs;Batch Size;MSE;MAE;RMSE;R2_Score
mse;adadelta;70;70;121.23206213757257;10.496049984760937;11.010543226270563;-2523.8599798135865
mse;adadelta;70;90;120.5313450937072;10.451663828692874;10.978676837110527;-2509.2663781703077
mse;adadelta;90;10;113.14409989971858;10.05279594369993;10.636921542425636;-2355.4146707712675
mse;adadelta;90;30;110.10420794207221;9.896786198340306;10.493055224388758;-2292.103848440219
mse;adadelta;90;50;107.91166785146102;9.785618539206228;10.38805409359525;-2246.4405426173826
mse;adadelta;90;70;106.03968517750143;9.693025975117878;10.29755724322528;-2207.4533798730795
mse;adadelta;90;90;104.58110283036314;9.619101747683928;10.226490249854205;-2177.0759687277264
mse;adamax;10;10;3.7145829202021603;1.360303857926609;1.9273253280653373;-76.3623874043698
mse;adamax;10;30;2.7484932002847797;1.169120417679248;1.6578580157193135;-56.24195698588288
mse;adamax;10;50;2.3002480107407006;1.0689847194905184;1.5166568533259923;-46.90650297917384
mse;adamax;10;70;2.0175363651307676;1.0003971389848358;1.4204000722088013;-41.0185612314063
mse;adamax;10;90;1.8167947606060804;0.9496913656247717;1.3478852920801832;-36.8377823630836
mse;adamax;30;10;0.19125157428560946;0.33942432221912205;0.43732319202805775;-2.9831331536876005
mse;adamax;30;30;0.1230714238382982;0.2773319849027258;0.3508153700143399;-1.56316775635948
mse;adamax;30;50;0.11621156046919642;0.2747576524124665;0.34089816730102324;-1.4202996554442326
mse;adamax;30;70;0.1042026332186764;0.25983028191287505;0.3228043265179022;-1.1701937075562632
mse;adamax;30;90;0.09664799523715677;0.2509889244546696;0.31088260684244906;-1.0128557660480735
mse;adamax;50;10;0.09496024165236176;0.2516983523985156;0.30815619684238343;-0.977705481487211
mse;adamax;50;30;0.07590251887802073;0.22477820299109638;0.27550411771518174;-0.580796605312921
mse;adamax;50;50;0.07094230290194155;0.21642733632301803;0.2663499632099497;-0.4774918310773528
mse;adamax;50;70;0.07057660292576587;0.2125437792304422;0.26566257343812255;-0.46987551887260803
mse;adamax;50;90;0.08022999693055778;0.2296800321462203;0.2832490016408845;-0.6709235565147693
mse;adamax;70;10;0.08777866951357156;0.2453498020301871;0.29627465216175947;-0.82813725864531
mse;adamax;70;30;0.07815375846673595;0.22534337893635242;0.279559937163278;-0.6276824261287777
mse;adamax;70;50;0.08013751550423409;0.22723580431775986;0.28308570346139716;-0.6689974764986115
mse;adamax;70;70;0.0806698051561015;0.22703537026230175;0.2840243038123701;-0.6800832966683934
mse;adamax;70;90;0.07473007272000437;0.21695549776764958;0.27336801700272906;-0.556378457748109
mse;adamax;90;10;0.09679873523502897;0.24626355009014106;0.3111249511611516;-1.0159951780260106
mse;adamax;90;30;0.09880987633190967;0.2590013589664382;0.31434038291621025;-1.057880547125071
mse;adamax;90;50;0.074158931169649;0.21844119688280586;0.272321374793917;-0.5444834819646849
mse;adamax;90;70;0.08297357601243951;0.23264416973607077;0.2880513426673091;-0.7280631687852925
mse;adamax;90;90;0.08609797742192125;0.23890505200340637;0.29342456853835747;-0.7931340414618757
mse;nadam;10;10;1.322445442631464;0.8673810220575657;1.1499762791603416;-26.542132953228215
mse;nadam;10;30;0.6378251868405908;0.5971828070141021;0.7986395850698804;-12.283773780433169
mse;nadam;10;50;0.45577797369529705;0.5100137682025936;0.6751133043388324;-8.492336805736258
mse;nadam;10;70;0.3778106813827795;0.46882161069078515;0.6146630632979173;-6.868537848403396
mse;nadam;10;90;0.3399626726571583;0.44676572656955854;0.5830631806735512;-6.080289914135685
mse;nadam;30;10;0.10655051566369848;0.2596340743862853;0.32642076475570375;-1.2190922771113701
mse;nadam;30;30;0.096196356614626;0.2504402861303213;0.31015537495685286;-1.003449638137191
mse;nadam;30;50;0.09085058441223896;0.2411609102106419;0.3014143069136549;-0.8921150121560673
mse;nadam;30;70;0.10167285372546496;0.2610186628743905;0.31886180976320283;-1.1175068284622296
mse;nadam;30;90;0.08347351505590972;0.23574201570887143;0.28891783443724917;-0.7384752335555165
mse;nadam;50;10;0.07774908161913871;0.23210609747439018;0.27883522306039227;-0.6192543555405212
mse;nadam;50;30;0.07556486326893012;0.21760173070998423;0.27489063874371955;-0.5737643638470866
mse;nadam;50;50;0.0720565029042325;0.2149655643125781;0.26843342359742106;-0.5006969052606183
mse;nadam;50;70;0.08287148652314547;0.23421162170617763;0.2878740810200624;-0.7259369848259234
mse;nadam;50;90;0.07146443987775362;0.2127328218732562;0.2673283372142834;-0.48836620482769577
mse;nadam;70;10;0.07323554412294765;0.21294115364957023;0.2706206646266091;-0.525252405968891
mse;nadam;70;30;0.07384503099448289;0.2162978180087343;0.2717444221957148;-0.5379459870482495
mse;nadam;70;50;0.08782744012944849;0.23869489514097886;0.2963569471590779;-0.829152988098784
mse;nadam;70;70;0.11228470872802025;0.2781098084222703;0.3350891056540338;-1.338516415654862
mse;nadam;70;90;0.08464858581926248;0.23653276041251467;0.2909443002006784;-0.7629480429058315
mse;nadam;90;10;0.07915030653520193;0.22303860748706228;0.28133664271687386;-0.648437202478082
mse;nadam;90;30;0.08030678175559301;0.22579313901005962;0.2833845122013428;-0.6725227286180075
mse;nadam;90;50;0.09744217912086561;0.25055847907552914;0.31215729868267633;-1.029395970588304
mse;nadam;90;70;0.10026256350617023;0.25377612847049225;0.31664264322129804;-1.0881351814586582
mse;nadam;90;90;0.1071312884940546;0.2632494638404068;0.32730916347400757;-1.2311878403714025
binary_crossentropy;adam;10;10;167.1402559148671;9.883886652298932;12.928273508665692;-3479.974716872856
binary_crossentropy;adam;10;30;162.8027881457489;9.79248879831259;12.759419584986963;-3389.63971315453
binary_crossentropy;adam;10;50;161.2596291788895;9.769478658648575;12.698804242088682;-3357.5008527803466
binary_crossentropy;adam;10;70;160.63693733670976;9.758993177608568;12.674262792632547;-3344.5322561537223
binary_crossentropy;adam;10;90;160.1049495468247;9.749728987022323;12.653258455703208;-3333.4527227634053
binary_crossentropy;adam;30;10;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;30;30;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;30;50;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;30;70;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;30;90;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;50;10;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;50;30;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;50;50;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;50;70;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;50;90;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;70;10;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;70;30;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;70;50;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;70;70;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;70;90;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;90;10;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;90;30;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;90;50;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;90;70;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;adam;90;90;170.61913578932385;9.391863758989743;13.062126005720655;-3552.4281950594027
binary_crossentropy;sgd;10;10;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;10;30;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;10;50;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;10;70;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;10;90;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;30;10;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;30;30;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;30;50;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;30;70;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;30;90;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;50;10;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;50;30;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;50;50;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;50;70;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;50;90;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;70;10;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;70;30;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;70;50;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;70;70;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;70;90;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;90;10;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;90;30;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;90;50;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;90;70;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;sgd;90;90;121246.66996232486;343.4106488037109;348.20492524133664;-2525163.212138426
binary_crossentropy;rmsprop;10;10;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;10;30;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;10;50;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;10;70;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;10;90;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;30;10;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;30;30;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;30;50;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;30;70;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;30;90;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;50;10;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;50;30;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;50;50;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;50;70;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;50;90;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;70;10;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;70;30;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;70;50;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;70;70;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;70;90;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;90;10;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;90;30;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;90;50;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;90;70;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;rmsprop;90;90;89.2825512027304;9.422682522121741;9.448944449129247;-1858.4581041739684
binary_crossentropy;adagrad;10;10;140.74119943483123;11.166495877758784;11.863439612306005;-2930.1703166503867
binary_crossentropy;adagrad;10;30;140.710085592326;11.124394937276232;11.862128206705828;-2929.522318964177
binary_crossentropy;adagrad;10;50;140.7274872664588;11.087211354797592;11.86286168116525;-2929.884737864136
binary_crossentropy;adagrad;10;70;140.83062282198253;11.049896593076133;11.867207878097632;-2932.0327078981863
binary_crossentropy;adagrad;10;90;141.01890198130704;11.02167785876361;11.875137977358706;-2935.953935550587
binary_crossentropy;adagrad;30;10;140.97796562737955;10.972649358406562;11.873414236325605;-2935.1013676743287
binary_crossentropy;adagrad;30;30;140.66623713765435;10.956288015017298;11.86027980857342;-2928.6091017308386
binary_crossentropy;adagrad;30;50;140.47918150993218;10.946433024433803;11.85239138359564;-2924.713356165621
binary_crossentropy;adagrad;30;70;140.32672419285745;10.937356864523878;11.845958137392579;-2921.5381781498013
binary_crossentropy;adagrad;30;90;140.2193542908512;10.930285662764646;11.841425348785137;-2919.3020207848913
binary_crossentropy;adagrad;50;10;137.45574349229466;10.84526320207636;11.724152143856488;-2861.745214590027
binary_crossentropy;adagrad;50;30;137.23238024903188;10.773894534342144;11.714622497077398;-2857.0933023488938
binary_crossentropy;adagrad;50;50;136.28012151079776;10.729575678342258;11.67390772238661;-2837.2609252021066
binary_crossentropy;adagrad;50;70;135.7481078772167;10.728354023855408;11.651098998687493;-2826.1808535736977
binary_crossentropy;adagrad;50;90;135.43904141583835;10.726569176408;11.637828036873476;-2819.744028812346
binary_crossentropy;adagrad;70;10;132.95494880979732;10.709888204365564;11.530609212430942;-2768.0086553760148
binary_crossentropy;adagrad;70;30;132.26794326046027;10.620893739813647;11.500780115299147;-2753.7006184850597
binary_crossentropy;adagrad;70;50;132.04414593798614;10.618942838039022;11.491046337822597;-2749.0396658200534
binary_crossentropy;adagrad;70;70;131.86096102180645;10.617283195286078;11.483072803993121;-2745.2245342813126
binary_crossentropy;adagrad;70;90;131.7229670246932;10.615968264503545;11.47706264793798;-2742.350579036945
binary_crossentropy;adagrad;90;10;128.19634601278523;10.52044124043819;11.322382523691081;-2668.9028120029097
binary_crossentropy;adagrad;90;30;128.23737832570222;10.528162391657125;11.324194378661213;-2669.75737838524
binary_crossentropy;adagrad;90;50;128.04773254493935;10.528454721636411;11.315817802745824;-2665.8076885610635
binary_crossentropy;adagrad;90;70;126.78768632542457;10.526927662845829;11.260003833277526;-2639.565123547544
binary_crossentropy;adagrad;90;90;126.66490755530423;10.527131627798841;11.254550526578315;-2637.008050793178
binary_crossentropy;adadelta;10;10;141.3028796030803;11.868455417254262;11.887088777454315;-2941.8682433643426
binary_crossentropy;adadelta;10;30;141.23287707660532;11.86451611058986;11.88414393537058;-2940.410323945452
binary_crossentropy;adadelta;10;50;141.20702943844597;11.863035867990495;11.883056401382852;-2939.8720037518456
binary_crossentropy;adadelta;10;70;141.19989099153076;11.862618353031323;11.882756035176804;-2939.7233336837426
binary_crossentropy;adadelta;10;90;141.18599681774847;11.861725501908166;11.882171384799516;-2939.4339643311396
binary_crossentropy;adadelta;30;10;140.77485268208642;11.837636735243153;11.86485788714245;-2930.8712016777235
binary_crossentropy;adadelta;30;30;140.63334484117627;11.829554774260313;11.85889306980952;-2927.9240647731444
binary_crossentropy;adadelta;30;50;140.43366207938791;11.817060458223988;11.85047096445487;-2923.7653380715733
binary_crossentropy;adadelta;30;70;140.30386384435775;11.808922723135627;11.844993197311586;-2921.0620732478983
binary_crossentropy;adadelta;30;90;140.26527749073742;11.806543655104708;11.843364280926997;-2920.2584480492083
binary_crossentropy;adadelta;50;10;139.71659431580426;11.770320208098955;11.820177423194808;-2908.831205407623
binary_crossentropy;adadelta;50;30;139.4981556197135;11.754037369324946;11.810933731916096;-2904.281855078364
binary_crossentropy;adadelta;50;50;139.32188783618494;11.740759463776062;11.80346931356137;-2900.6107843688965
binary_crossentropy;adadelta;50;70;139.1968819984247;11.730714373043833;11.798172824570111;-2898.0073292148813
binary_crossentropy;adadelta;50;90;139.1232732091533;11.724773689175127;11.795052912520287;-2896.4743033559052
binary_crossentropy;adadelta;70;10;138.71176450925898;11.692023140678822;11.777595871367764;-2887.9039480440474
binary_crossentropy;adadelta;70;30;138.38949504047224;11.663354979128306;11.763906453235347;-2881.192148623098
binary_crossentropy;adadelta;70;50;138.2392722805924;11.646842820603515;11.757519818422267;-2878.0635089894063
binary_crossentropy;adadelta;70;70;138.15821093594573;11.638474214024157;11.754072100167914;-2876.375271229531
binary_crossentropy;adadelta;70;90;138.04709223682553;11.626751506964416;11.749344332209587;-2874.0610389095427
binary_crossentropy;adadelta;90;10;137.6199580904532;11.589367763453296;11.731153314591587;-2865.1652576024203
binary_crossentropy;adadelta;90;30;137.48385379630244;11.574219044694285;11.725350902907019;-2862.330658575374
binary_crossentropy;adadelta;90;50;137.47324076068998;11.572128004961883;11.724898326241041;-2862.10962440001
binary_crossentropy;adadelta;90;70;137.45345684725385;11.569645996836273;11.724054624883571;-2861.6975913915944
binary_crossentropy;adadelta;90;90;137.43842070881678;11.567673602328718;11.723413355709026;-2861.3844387195923
binary_crossentropy;adamax;10;10;139.13649940410392;11.546503026811724;11.795613566241643;-2896.74976093476
binary_crossentropy;adamax;10;30;136.25332430838873;11.45419176418347;11.672759926786327;-2836.702828748573
binary_crossentropy;adamax;10;50;133.11699244525144;11.353066722333786;11.53763374549788;-2771.383484467657
binary_crossentropy;adamax;10;70;132.4747192834956;11.314220544689265;11.509766256683738;-2758.0070741877967
binary_crossentropy;adamax;10;90;131.63122216540484;11.272584998223449;11.473065072830574;-2740.4398392583216
binary_crossentropy;adamax;30;10;118.50682833168165;10.64662948488074;10.886084159682104;-2467.102438526194
binary_crossentropy;adamax;30;30;111.37488818490205;10.481019460884792;10.553430162032724;-2318.5678847330287
binary_crossentropy;adamax;30;50;110.57447492323631;10.502029833761203;10.515439834987232;-2301.8979430026093
binary_crossentropy;adamax;30;70;108.8916794094739;10.42369343534619;10.43511760400782;-2266.8509185439552
binary_crossentropy;adamax;30;90;107.54989344923442;10.36035906763304;10.370626473325245;-2238.905987040275
binary_crossentropy;adamax;50;10;104.50729512729609;10.213002936791401;10.222880960242865;-2175.538800157052
binary_crossentropy;adamax;50;30;104.50729512729609;10.213002936791401;10.222880960242865;-2175.538800157052
binary_crossentropy;adamax;50;50;104.50729512729609;10.213002936791401;10.222880960242865;-2175.538800157052
binary_crossentropy;adamax;50;70;104.50729512729609;10.213002936791401;10.222880960242865;-2175.538800157052
binary_crossentropy;adamax;50;90;104.50729512729609;10.213002936791401;10.222880960242865;-2175.538800157052
binary_crossentropy;adamax;70;10;104.50729512729609;10.213002936791401;10.222880960242865;-2175.538800157052
binary_crossentropy;adamax;70;30;104.50729512729609;10.213002936791401;10.222880960242865;-2175.538800157052
binary_crossentropy;adamax;70;50;104.50729512729609;10.213002936791401;10.222880960242865;-2175.538800157052
binary_crossentropy;adamax;70;70;104.50729512729609;10.213002936791401;10.222880960242865;-2175.538800157052
binary_crossentropy;adamax;70;90;104.50729512729609;10.213002936791401;10.222880960242865;-2175.538800157052
binary_crossentropy;adamax;90;10;104.50729512729609;10.213002936791401;10.222880960242865;-2175.538800157052
binary_crossentropy;adamax;90;30;104.50729512729609;10.213002936791401;10.222880960242865;-2175.538800157052
binary_crossentropy;adamax;90;50;104.50729512729609;10.213002936791401;10.222880960242865;-2175.538800157052
binary_crossentropy;adamax;90;70;104.50729512729609;10.213002936791401;10.222880960242865;-2175.538800157052
binary_crossentropy;adamax;90;90;104.50729512729609;10.213002936791401;10.222880960242865;-2175.538800157052
binary_crossentropy;nadam;10;10;55.51310754595657;7.263407528822114;7.450711881824217;-1155.153092890711
binary_crossentropy;nadam;10;30;200.41821075255316;10.894792786244633;14.156913885185329;-4173.043653408557
binary_crossentropy;nadam;10;50;148.20193540237605;9.254413933125482;12.173821725422796;-3085.552592034215
binary_crossentropy;nadam;10;70;58.19032434416528;6.126294975511882;7.628258277232443;-1210.910599872743
binary_crossentropy;nadam;10;90;33.686407369274185;5.309932626445278;5.803999256484634;-700.5756420431117
binary_crossentropy;nadam;30;10;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;30;30;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;30;50;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;30;70;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;30;90;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;50;10;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;50;30;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;50;50;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;50;70;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;50;90;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;70;10;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;70;30;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;70;50;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;70;70;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;70;90;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;90;10;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;90;30;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;90;50;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;90;70;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
binary_crossentropy;nadam;90;90;28.858747502348695;5.094116189463609;5.372033832948997;-600.0315699615837
categorical_crossentropy;adam;10;10;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;10;30;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;10;50;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;10;70;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;10;90;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;30;10;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;30;30;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;30;50;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;30;70;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;30;90;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;50;10;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;50;30;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;50;50;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;50;70;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;50;90;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;70;10;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;70;30;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;70;50;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;70;70;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;70;90;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;90;10;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;90;30;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;90;50;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;90;70;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;adam;90;90;143.02370879660688;11.950367959118417;11.95925201660233;-2977.7073826664496
categorical_crossentropy;sgd;10;10;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;10;30;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;10;50;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;10;70;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;10;90;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;30;10;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;30;30;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;30;50;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;30;70;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;30;90;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;50;10;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;50;30;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;50;50;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;50;70;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;50;90;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;70;10;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;70;30;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;70;50;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;70;70;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
categorical_crossentropy;sgd;70;90;144.23785008592023;12.000662686865125;12.009906331271706;-3002.9939009123227
