R%_5;Máximo_TSI_13:25;K%_14;K%_10
-28.00000000000012;4.84306357541312;8.000000000000007;21.000000000000085
-4.000000000000092;4.93382780205002;-9.999999999999964;-8.999999999999986
-1.0000000000001563;4.271766690060688;-5.999999999999872;-18.99999999999995
-5.000000000000071;3.4920477013505744;0.0;-16.000000000000014
-0.9999999999999788;2.605923726294366;-7.000000000000028;-5.000000000000071
-7.000000000000028;2.5947837364112964;-11.999999999999922;-2.999999999999936
-4.000000000000092;1.5613941712594854;-17.99999999999997;0.9999999999999788
7.000000000000028;1.963257313234028;-21.000000000000085;-5.000000000000071
0.0;2.028651008587181;2.999999999999936;8.000000000000007
-1.0000000000001563;2.082704902230569;6.00000000000005;8.999999999999986
-6.00000000000005;2.9215166309425697;10.999999999999943;9.999999999999964
-1.9999999999999567;1.91840660512629;4.999999999999893;9.999999999999964
-3.9999999999999134;0.5316429523219788;8.000000000000007;0.0
-6.999999999999851;-2.2872902499066647;7.999999999999829;-1.0000000000001563
0.0;-6.182984539138101;1.9999999999999567;-8.000000000000007
-3.9999999999999134;-7.169329702483641;8.999999999999986;-0.9999999999999788
0.9999999999999788;-7.946578824325037;-2.999999999999936;-2.999999999999936
-4.999999999999893;-10.355130593376426;-3.0000000000001137;-0.9999999999999788
3.0000000000001137;-14.188984699465248;-4.000000000000092;3.9999999999999134
-5.000000000000071;-19.166714070914985;4.000000000000092;5.000000000000071
-3.0000000000001137;-23.580852017323963;4.000000000000092;7.000000000000028
-8.999999999999986;-26.345419942507537;12.0000000000001;13.000000000000078
6.00000000000005;-28.52820137482148;8.000000000000007;4.000000000000092
4.999999999999893;-25.92938629331089;12.0000000000001;7.000000000000028
0.9999999999999788;-27.098432374770304;22.000000000000064;15.000000000000036
8.000000000000007;-28.474642859127712;24.00000000000002;11.999999999999922
-11.00000000000012;-28.60881995428396;37.0000000000001;33.00000000000001
-15.000000000000036;-28.71227078225762;26.99999999999996;19.99999999999993
-22.000000000000064;-28.79426329259412;33.999999999999986;18.99999999999995
-6.00000000000005;-29.6958330134172;8.000000000000007;-3.9999999999999134
16.000000000000014;-31.242686173024808;16.000000000000014;-16.999999999999993
-5.999999999999872;-32.96708821419081;29.999999999999893;9.999999999999964
-4.000000000000092;-36.20660875689762;16.999999999999993;-1.9999999999999567
-7.000000000000028;-34.945524892735655;16.000000000000014;19.99999999999993
0.0;-33.380644349731384;0.0;16.999999999999993
5.000000000000071;-33.358413773601484;8.000000000000007;-3.0000000000001137
2.999999999999936;-33.77854120382979;7.000000000000028;8.999999999999986
0.9999999999999788;-34.53983050556352;33.00000000000001;13.000000000000078
-14.000000000000057;-35.85066287053322;34.999999999999964;17.99999999999997
-10.999999999999943;-36.5950004264906;11.999999999999922;15.000000000000036
4.999999999999893;-37.61472175213431;8.999999999999986;0.0
3.9999999999999134;-37.515202324938095;14.000000000000057;0.9999999999999788
-5.999999999999872;-37.71867664138001;21.999999999999886;3.9999999999999134
1.9999999999999567;-38.60260351303522;22.000000000000064;7.000000000000028
-0.9999999999999788;-39.610933003079154;21.999999999999886;21.999999999999886
-2.999999999999936;-40.86882423636538;18.99999999999995;17.99999999999997
-6.00000000000005;-42.60978007765577;15.000000000000036;9.999999999999964
-7.000000000000028;-44.71881366980181;14.000000000000057;7.000000000000028
4.000000000000092;-47.60722286763053;20.999999999999908;-0.9999999999999788
3.9999999999999134;-48.44734142477599;17.99999999999997;0.0
-2.000000000000135;-49.6118477515547;16.999999999999993;7.000000000000028
-1.9999999999999567;-51.8442945590605;13.99999999999988;6.999999999999851
5.000000000000071;-52.48881908512912;14.000000000000057;15.000000000000036
2.999999999999936;-53.10844334489558;16.999999999999993;16.000000000000014
-2.999999999999936;-54.04824550201985;20.999999999999908;12.9999999999999
-1.9999999999999567;-54.80430547411403;25.99999999999998;19.000000000000128
2.999999999999936;-55.8601796269144;28.00000000000012;13.000000000000078
0.9999999999999788;-55.94490102965815;30.00000000000007;14.000000000000057
0.0;-45.63686563031794;27.999999999999936;14.000000000000057
0.9999999999999788;-39.14919436205487;30.00000000000007;9.999999999999964
0.0;-33.73311081966313;25.99999999999998;12.9999999999999
-8.000000000000007;-29.30929150610368;24.00000000000002;9.999999999999964
-16.999999999999993;-25.564291354783546;23.000000000000043;8.999999999999986
-21.000000000000085;-21.757471057868614;8.000000000000007;-1.9999999999999567
-26.99999999999996;-17.896306593601473;14.999999999999858;0.9999999999999788
7.000000000000028;-14.955443026520657;-19.000000000000128;-30.00000000000007
-5.000000000000071;-12.939572230837996;-12.9999999999999;-21.999999999999886
-5.999999999999872;-11.895147758899483;-14.000000000000057;-13.000000000000078
-5.999999999999872;-9.97090132588055;-16.999999999999993;5.999999999999872
-7.000000000000028;-8.828795762474446;-24.00000000000002;6.00000000000005
-4.000000000000092;-8.110977739213713;-29.999999999999893;-8.000000000000007
0.0;-8.916802182404098;-22.000000000000064;-8.999999999999986
0.0;-9.580555703846782;1.9999999999999567;-3.9999999999999134
-1.9999999999999567;-10.851565385139937;6.00000000000005;0.0
-0.9999999999999788;-8.641022369362759;-5.000000000000071;2.999999999999936
-0.9999999999999788;-7.617046448275088;-3.9999999999999134;5.000000000000071
0.0;-6.793394177270051;-1.9999999999999567;1.9999999999999567
0.9999999999999788;-7.143610827199189;1.9999999999999567;1.9999999999999567
-6.00000000000005;-5.087622344563431;9.999999999999964;7.000000000000028
-12.9999999999999;-2.0457540350482284;15.000000000000036;9.999999999999964
-2.999999999999936;1.179488613913673;1.9999999999999567;-0.9999999999999788
0.0;4.281790542252261;-1.9999999999999567;-3.9999999999999134
-3.9999999999999134;6.786781854266823;0.9999999999999788;-7.000000000000028
-9.999999999999964;7.627138710858004;0.9999999999999788;-8.999999999999986
-12.0000000000001;9.35131511441246;-2.999999999999936;-1.9999999999999567
-8.999999999999986;8.8724949181183;-8.000000000000007;-4.000000000000092
-2.999999999999936;7.258321642823421;-20.000000000000107;-13.000000000000078
-1.9999999999999567;4.763061262686563;-23.000000000000043;-14.000000000000057
-6.999999999999851;-1.2011479403221574;-13.000000000000078;-11.00000000000012
-3.9999999999999134;-6.251622732446879;-11.00000000000012;-7.000000000000028
1.9999999999999567;-0.6382266717259228;-16.000000000000014;-4.000000000000092
2.999999999999936;2.706748168469572;-9.999999999999964;3.0000000000001137
-2.999999999999936;4.40462740426388;-3.0000000000001137;8.000000000000007
-13.000000000000078;9.417717084500222;4.000000000000092;11.00000000000012
1.0000000000001563;11.215449681816915;6.999999999999851;9.999999999999964
-28.999999999999915;15.465709699928794;22.000000000000064;18.99999999999995
-24.00000000000002;18.29696643463599;15.000000000000036;7.000000000000028
-19.99999999999993;19.779397260020502;-1.9999999999999567;-13.000000000000078
-19.99999999999993;21.05317951900965;-0.9999999999999788;-10.999999999999943
-8.999999999999986;21.20992625364504;-24.00000000000002;-43.99999999999995
-15.000000000000036;21.334564760338;-23.999999999999844;-10.999999999999943
-0.9999999999999788;22.26462219055056;-39.00000000000006;-25.99999999999998
0.0;23.29270005038441;-34.999999999999964;-25.0
-1.9999999999999567;24.13513881571983;-49.00000000000002;-5.000000000000071
-1.0000000000001563;23.907349099027904;-18.99999999999995;-6.999999999999851
-6.999999999999851;24.297503003367044;-23.000000000000043;3.9999999999999134
-13.99999999999988;23.65540744140373;-16.999999999999993;8.000000000000007
-4.999999999999893;22.633786588192585;-7.000000000000028;-1.9999999999999567
-2.000000000000135;21.7807026418434;-14.999999999999858;-8.000000000000007
1.9999999999999567;20.04117381777572;-1.9999999999999567;-7.000000000000028
-1.9999999999999567;18.57800314950763;-1.9999999999999567;-9.999999999999964
-2.999999999999936;17.8902633438338;-1.9999999999999567;0.0
-1.9999999999999567;17.69073755912792;-3.0000000000001137;4.999999999999893
-1.9999999999999567;19.46268049321359;-3.0000000000001137;3.9999999999999134
-7.000000000000028;23.13799032161185;-1.9999999999999567;7.000000000000028
-2.999999999999936;24.87109647550134;1.9999999999999567;0.9999999999999788
-8.000000000000007;26.250121185813253;8.999999999999986;4.000000000000092
-14.000000000000057;28.400095905751822;1.9999999999999567;-2.999999999999936
-25.0;27.684690422817383;5.000000000000071;-1.9999999999999567
-14.000000000000057;24.46548059249581;-12.9999999999999;-13.99999999999988
-8.000000000000007;21.671592200683104;-20.999999999999908;-25.0
-6.00000000000005;16.45561390475055;-27.999999999999936;-25.0
-17.99999999999997;27.134800620206786;-18.99999999999995;-17.99999999999997
8.999999999999986;31.8292431793047;-31.99999999999985;-17.99999999999997
-2.999999999999936;33.20958510921363;-23.000000000000043;1.9999999999999567
-9.999999999999964;34.149296745583015;-16.000000000000014;8.000000000000007
-9.999999999999964;34.08594866719009;-20.000000000000107;-1.0000000000001563
-76.99999999999996;34.03858881919555;3.9999999999999134;21.999999999999886
-63.00000000000008;34.35570067541025;1.9999999999999567;0.0
8.000000000000007;33.88484119817207;-56.00000000000005;-64.00000000000006
5.000000000000071;32.43503484972197;-59.00000000000016;-58.00000000000001
0.9999999999999788;30.21049613915856;-36.00000000000012;-58.00000000000001
-0.9999999999999788;28.41653146147185;-46.000000000000085;18.99999999999995
-6.00000000000005;26.236805098813047;-42.99999999999997;21.000000000000085
-3.9999999999999134;24.652258625498288;-50.0;8.000000000000007
0.9999999999999788;22.61423198761177;-58.00000000000001;0.0
10.000000000000142;23.216584942569423;18.99999999999995;0.0
-2.000000000000135;24.806805704003096;27.00000000000013;6.00000000000005
-0.9999999999999788;26.07194795366092;19.000000000000128;12.0000000000001
-7.000000000000028;26.34636995365756;16.999999999999993;16.000000000000014
-13.99999999999988;26.188825257658387;16.000000000000014;14.999999999999858
-25.0;26.28682759498309;12.9999999999999;6.999999999999851
-15.000000000000036;25.37253613369205;4.000000000000092;-8.000000000000007
-5.000000000000071;24.85584118119849;-5.999999999999872;-21.999999999999886
-3.9999999999999134;22.986378655835203;-11.00000000000012;-25.99999999999998
-4.999999999999893;20.820625183869403;-18.00000000000015;-26.00000000000016
-4.999999999999893;17.99135752342353;-22.000000000000064;-14.000000000000057
-1.0000000000001563;14.42563245644282;-21.999999999999886;0.0
-4.000000000000092;12.58150679743841;-19.99999999999993;6.00000000000005
-2.999999999999936;12.499542052748806;-21.000000000000085;5.000000000000071
8.999999999999986;9.65358630272576;-8.000000000000007;6.00000000000005
-6.00000000000005;4.636147279772018;12.9999999999999;12.9999999999999
5.000000000000071;-2.232243532776004;14.000000000000057;8.000000000000007
-10.999999999999943;-28.053022044425745;22.000000000000064;16.999999999999993
-25.0;-41.149571592142166;23.000000000000043;16.999999999999993
-21.000000000000085;-49.18533369763722;9.999999999999964;-2.999999999999936
16.000000000000014;-54.54655754160903;-8.000000000000007;-16.000000000000014
16.000000000000014;-57.95490784626184;18.99999999999995;1.9999999999999567
185.0;-60.49002670068396;39.00000000000006;22.000000000000064
186.0;-62.16917383417844;30.00000000000007;33.00000000000001
-1.9999999999999567;-63.21767781668134;220.99999999999991;236.99999999999991
0.0;-63.63855836257714;209.0;218.0
-6.00000000000005;-64.01400874304953;214.00000000000009;192.0
-5.000000000000071;-64.35735156080601;223.00000000000003;7.000000000000028
-3.9999999999999134;-64.6453556348941;234.0;-2.999999999999936
-8.000000000000007;-64.99130703888902;217.0;-0.9999999999999788
-5.000000000000071;-65.35574665148688;186.99999999999991;-5.000000000000071
-3.9999999999999134;-65.66817036342404;-2.000000000000135;-9.000000000000163
-3.0000000000001137;-65.93827997696481;-6.999999999999851;-3.9999999999999134
-2.000000000000135;-66.40523775011303;-4.999999999999893;-3.9999999999999134
3.0000000000001137;-66.967345395921;-10.000000000000142;-5.000000000000071
-0.9999999999999788;-67.65447782012252;-5.000000000000071;4.000000000000092
-4.999999999999893;-68.28661179941291;1.9999999999999567;5.999999999999872
-7.000000000000028;-68.37736225229624;1.9999999999999567;5.999999999999872
3.9999999999999134;-68.45603645131841;-0.9999999999999788;4.000000000000092
2.999999999999936;-68.80365635597232;9.000000000000163;5.000000000000071
5.000000000000071;-66.78276631568089;11.999999999999922;6.00000000000005
-0.9999999999999788;-64.80777815656364;16.999999999999993;11.00000000000012
-6.00000000000005;-63.77685065991842;23.000000000000043;18.99999999999995
-0.9999999999999788;-63.04044014300864;15.000000000000036;9.999999999999964
-4.000000000000092;-59.683280486589695;13.000000000000078;7.000000000000028
-10.999999999999943;-57.21612235291546;15.000000000000036;3.9999999999999134
-3.9999999999999134;-55.49425542036067;12.9999999999999;-6.00000000000005
1.0000000000001563;-55.03797050652472;6.999999999999851;-3.0000000000001137
-0.9999999999999788;-55.22755532605191;5.000000000000071;-1.9999999999999567
-14.000000000000057;-57.78309934144293;10.999999999999943;7.000000000000028
0.0;-59.41620748069531;-3.9999999999999134;2.000000000000135
-0.9999999999999788;-60.79708558575303;2.999999999999936;6.00000000000005
5.000000000000071;-62.128083823015366;0.9999999999999788;2.999999999999936
0.0;-63.185530990620585;4.000000000000092;-2.999999999999936
34.999999999999964;-64.04376217025757;22.000000000000064;20.999999999999908
41.000000000000014;-64.93180254722814;14.000000000000057;8.000000000000007
4.000000000000092;-65.38037827171736;56.99999999999985;53.99999999999992
-0.9999999999999788;-65.45907675956798;50.99999999999998;52.999999999999936
-0.9999999999999788;-65.5256128565479;62.9999999999999;41.99999999999999
0.9999999999999788;-64.62575906396293;59.999999999999964;0.9999999999999788
-0.9999999999999788;-62.87889935343456;64.00000000000006;11.00000000000012
-3.0000000000001137;-61.63050840972096;58.99999999999999;7.000000000000028
-6.00000000000005;-60.82147118331133;50.0;7.000000000000028
-5.000000000000071;-60.22339738416007;3.0000000000001137;2.000000000000135
-7.000000000000028;-60.16961986947453;10.000000000000142;0.0
-4.999999999999893;-60.12429993975809;1.9999999999999567;-5.000000000000071
0.0;-58.15681652005058;-1.9999999999999567;-8.000000000000007
0.0;-56.71799231034884;-0.9999999999999788;-3.0000000000001137
1.0000000000001563;-55.73270223907141;-1.0000000000001563;-1.0000000000001563
-1.9999999999999567;-53.2793822445498;0.0;4.000000000000092
-0.9999999999999788;-51.22667654747509;0.0;8.000000000000007
-8.999999999999986;-50.3233088017281;8.999999999999986;12.0000000000001
0.0;-50.5539353148459;1.9999999999999567;3.0000000000001137
-6.00000000000005;-50.87982964934975;5.000000000000071;0.9999999999999788
-6.00000000000005;-52.78070758951144;8.999999999999986;0.9999999999999788
-2.000000000000135;-54.65105381634903;3.0000000000001137;-8.000000000000007
0.0;-56.49448671985488;1.0000000000001563;-1.9999999999999567
3.9999999999999134;-58.541558490935465;0.0;-0.9999999999999788
-2.000000000000135;-61.13514773387726;5.000000000000071;4.000000000000092
-0.9999999999999788;-64.39542176121704;6.999999999999851;14.999999999999858
5.999999999999872;-64.31420840987087;15.000000000000036;16.999999999999993
4.000000000000092;-47.074154278667706;20.999999999999908;21.999999999999886
1.9999999999999567;-35.3899680972257;25.99999999999998;21.999999999999886
-4.000000000000092;-26.31638062885046;34.999999999999964;20.000000000000107
-4.999999999999893;-19.766189974567887;40.99999999999984;23.999999999999844
-6.00000000000005;-14.82716399379723;41.99999999999999;21.000000000000085
-51.99999999999996;-10.572412876230905;48.99999999999984;27.999999999999936
-40.00000000000004;-6.800346393775775;27.00000000000013;7.000000000000028
-4.999999999999893;-3.1834000973049124;-10.000000000000142;-33.999999999999986
-5.000000000000071;0.1330462642226213;-18.99999999999995;-40.00000000000004
-4.000000000000092;2.855372687338418;-26.99999999999996;-54.99999999999989
-6.00000000000005;5.49931660608851;-33.00000000000001;-8.000000000000007
-6.00000000000005;7.059737135555537;-40.99999999999984;-8.000000000000007
-5.999999999999872;10.977984884845409;-46.000000000000085;-6.00000000000005
-7.000000000000028;16.373636442640844;-59.999999999999964;-6.00000000000005
-4.000000000000092;20.75209096843052;-16.999999999999993;-9.999999999999964
-6.00000000000005;25.30820739103114;-15.000000000000036;-7.000000000000028
-9.999999999999964;29.070742188808183;-14.000000000000057;-8.000000000000007
-20.999999999999908;31.843931814561927;-14.000000000000057;-8.000000000000007
-17.99999999999997;33.56176613035212;-21.000000000000085;-11.00000000000012
-12.0000000000001;32.99882046468372;-31.00000000000005;-24.00000000000002
-12.0000000000001;33.53549010850191;-30.999999999999872;-22.999999999999865
-1.9999999999999567;34.109815275460456;-40.00000000000004;-32.00000000000003
-8.000000000000007;34.286988085013114;-33.999999999999986;-22.999999999999865
-0.9999999999999788;34.4337886309353;-38.00000000000008;-14.000000000000057
-1.9999999999999567;33.93758094706252;-29.999999999999893;-7.000000000000028
0.0;33.519542667655;-28.999999999999915;3.0000000000001137
-7.999999999999829;33.32869288426635;-16.000000000000014;6.999999999999851
-2.999999999999936;33.33715834772541;-8.000000000000007;6.00000000000005
0.9999999999999788;33.34443211027905;-8.000000000000007;-1.9999999999999567
0.0;33.72380438603768;5.000000000000071;0.9999999999999788
0.0;34.62583260392462;2.999999999999936;-0.9999999999999788
-2.999999999999936;34.989120170621696;8.999999999999986;2.999999999999936
-2.999999999999936;34.87604508867417;1.9999999999999567;3.9999999999999134
-1.9999999999999567;35.204085607974974;0.0;-0.9999999999999788
-7.000000000000028;35.48516690881784;-0.9999999999999788;0.0
-5.000000000000071;35.95617058578075;-0.9999999999999788;-3.9999999999999134
-1.9999999999999567;37.06539936560384;-2.000000000000135;-6.00000000000005
0.0;38.94668827210042;-5.000000000000071;-4.000000000000092
-6.00000000000005;40.75239669603826;-2.999999999999936;-1.9999999999999567
-1.9999999999999567;42.27160276066094;-7.000000000000028;-3.0000000000001137
-4.999999999999893;42.96834354807281;-6.00000000000005;0.0
-4.999999999999893;44.284085559003486;-6.00000000000005;-1.9999999999999567
-7.000000000000028;44.11921796122486;-8.999999999999986;-6.00000000000005
-5.000000000000071;43.33557537566137;-9.999999999999964;-6.999999999999851
-1.9999999999999567;43.20420543731227;-10.999999999999943;-10.999999999999943
-2.999999999999936;45.17049721484516;-9.999999999999964;-8.000000000000007
-8.000000000000007;47.68368409777575;-10.000000000000142;-4.000000000000092
-4.999999999999893;49.64926293669461;-9.999999999999964;-3.0000000000001137
